event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,min_per_perc_of_battery,charge_per_min,soc,end_soc
1,1,196.85775412126253,3.498138970863711,5.789258036937198,1,5.789258036937198,34.00396957006427,0.029408331222609954,0,5.789258036937198
1,1,207.0266294286224,2.29293648540136,7.486936329950069,6,7.486936329950069,27.65171497458201,0.03616412222240896,0,7.486936329950069
1,3,76.03851849970972,5.5012028764462,28.67205992580898,10,28.67205992580898,2.652007518694676,0.37707283744512243,0,28.67205992580898
1,3,51.43592104948854,1.1561718417798474,15.649251525631216,13,15.649251525631216,3.2867975164974457,0.3042475220882008,0,15.649251525631216
1,1,194.827758873438,3.041044429515868,6.199118254801846,14,6.199118254801846,31.42830171412267,0.03181845487854148,0,6.199118254801846
1,1,239.8667387487808,5.580185934048439,5.760439089839764,21,5.760439089839764,41.64035675194564,0.024015164086058777,0,5.760439089839764
1,3,50.08093139410402,2.2144164138333524,32.33249087239511,22,32.33249087239511,1.548935143653352,0.6456048234798122,0,32.33249087239511
1,3,38.95092080730824,2.3713213065797563,36.3304557223448,23,36.3304557223448,1.072128604854019,0.9327239246043248,0,36.3304557223448
1,1,161.846384533498,2.492487868836766,5.249333689150035,25,5.249333689150035,30.831795827348888,0.03243404975823577,0,5.249333689150035
1,2,56.16947213099832,1.044186456361402,7.417141353188825,26,7.417141353188825,7.572927285098805,0.13204933341532182,0,7.417141353188825
1,3,39.75071907989887,2.067562843986804,8.630093449327248,28,8.630093449327248,4.606058939373085,0.21710534171673163,0,8.630093449327248
1,2,118.54172140960394,4.671572407778672,10.023511607425348,30,10.023511607425348,11.826366452430609,0.08455682512649314,0,10.023511607425348
1,3,54.55624546014475,2.656915007861653,33.6197926878727,31,33.6197926878727,1.6227418760920624,0.6162409528792289,0,33.6197926878727
1,3,38.14204804047449,2.4667570105349705,36.65758949137587,32,36.65758949137587,1.04049525813605,0.9610807855015183,0,36.65758949137587
1,1,715.0227883820359,8.711502954339005,13.861594168089368,52,13.861594168089368,51.58301272649306,0.019386227115160328,0,13.861594168089368
1,3,55.947768411639366,6.471264106419224,30.519328621770494,69,30.519328621770494,1.8331913229483654,0.5454967997511989,0,30.519328621770494
