event,charge_mode,duration_minutes,km_driven,avg_speed,charge,discharge_per_km,charge_per_min
0,0,57.86613414357191,29.04209356172529,39.96045197035905,-3.9332082969024214,0.3980152181234257,0.009905371419017296
0,0,53.31075641782935,23.61150442059499,37.38182267103112,-3.338198224442877,0.164011351065609,0.004521445508266007
0,0,66.99504961412786,42.376711245189895,45.03478833614454,-8.335158093455291,0.13084992711397564,0.004385406288281385
0,0,57.244211400965,39.86713744822796,45.75826116273734,-7.862205071558009,0.09726373838624941,0.004853956846714346
0,0,43.06040921280369,45.22064936472005,50.37271353461947,-9.83012707517858,0.08670644445385306,0.008058191046476364
0,0,45.84631203719766,36.52151336788117,46.250273220932286,-7.615256322537348,0.07697556230169861,0.00605887159771272
0,0,26.101260469686014,32.36708068679049,48.684189138304276,-6.032200467452043,0.06562366780885681,0.012037915712191071
0,0,49.90626208736991,35.20630476669939,44.6740975902686,-6.970461321478496,0.10101610245330722,0.005309942989408271
0,0,62.76928413977315,45.17607027276074,46.41378979981926,-9.402429624920572,0.2070354187561268,0.006149071384343971
0,0,132.25606191828285,88.0017987228793,50.14877404499402,-16.18555965014386,0.7313949560550952,0.012672256848955527
0,0,36.561648389314065,12.15304914694323,18.82156062507077,1.328209781593614,0.41780684777866334,0.05073704769579656
0,0,31.282237799560253,24.31556863887573,40.98179754295914,-4.80515510926233,0.17138723161786146,0.010837637411335203
0,0,61.49222556440609,84.40636999063611,56.86298573517794,-16.797923391425954,0.20942791388531573,0.01234607952902019
0,0,45.90169292548372,53.14887222935438,53.27944854005237,-10.88317596981382,0.10817605524492518,0.009228580362779926
0,0,36.42291305026151,32.062716591268014,47.357137722362076,-6.0350427149403885,0.054894544722811134,0.0069849524434441234
0,0,27.773611073857847,27.670031895726936,46.62532643731608,-5.2051140479362346,0.04101353683927228,0.008758393551931809
0,0,31.059192025744768,19.450293722583247,38.83703689230248,-3.256099829746148,0.041591675404857587,0.0059254716413602694
0,0,70.65675511569094,68.14435342638511,51.9255592230152,-14.975605774845278,0.14995938822988103,0.006230682117633149
0,0,60.10996462709237,48.98673872920518,48.43537405405414,-10.343395933775497,0.21232054938315376,0.007148000940122269
0,0,123.95897386105979,84.73811101918916,50.26581890571894,-15.64699934865601,0.7285516643730028,0.013531915110963676
0,0,109.1888813953281,71.94027395492897,49.02038868657641,-13.193622993944778,0.6073588818946958,0.012080317435716558
0,0,94.47747899325475,72.87750843604209,51.54499004378616,-14.374025854916013,0.2771831408808883,0.006091080413867859
0,0,41.35691191465555,40.75666798983845,49.57442575777872,-8.195553584468996,0.1250978757737819,0.008924650292177032
0,0,70.840693790329,79.3913588044612,55.27699050788966,-16.772818138544288,0.15066904554845734,0.007592172114059654
0,0,59.662196430606095,47.46562831613826,48.69584470111956,-9.718352272882967,0.09469310042619966,0.005328453981794044
0,0,59.74776067514898,39.75500360437404,44.87048683466945,-7.937881810833218,0.09155403725012073,0.0045792040671734134
0,0,48.26376392191767,30.725673505313292,42.55681460637805,-5.801689636392041,0.08083705585102036,0.004878078382891183
0,0,56.21483357162938,42.30680370005933,46.00483437904746,-9.368345453837094,0.13477363466720488,0.0057920036751708944
0,0,128.554903692559,99.78388281942385,51.64964280474667,-19.905788027066045,0.3617327492591402,0.006081992264714651
0,0,187.9098027443711,120.02233409888716,52.31190779801288,-20.362546317953537,0.9242102870880302,0.013429458023880608
0,0,95.71725051589912,76.7582140525738,50.922336760309165,-12.977859171577634,0.8408357511723403,0.02560214352835212
0,0,95.08424203579504,92.6162940573836,55.95120137780512,-17.78249996020564,0.37149417989564887,0.009607083487326558
0,0,86.26751049299953,77.07353906508773,53.42017548297348,-15.551829655349785,0.20266033184902071,0.006136985447260784
0,0,59.51323206279164,62.83413572315102,53.033918303071665,-13.395635354199193,0.14044326823641423,0.007825244502754928
0,0,40.72782296893686,38.002012033750724,48.6620177632811,-7.729014618401024,0.07027354537490788,0.007133159801377822
0,0,42.53040800831598,32.958589812608004,45.486403761962144,-6.396456521900717,0.05486049943261656,0.005616361577429995
0,0,64.07726879742503,54.11676910087906,48.556811255563225,-11.595603541788485,0.0933125420537762,0.005118479233148042
0,0,51.5916103970318,35.94454084123047,42.495977729617074,-7.442016018408239,0.09719404510318369,0.005413547140040109
0,0,77.2640385070841,73.46197608845046,46.351092764048104,-15.899340008353093,0.2603327134712697,0.01284798677042285
1,3,60.44650408559287,7.637180228059489,3.5052132780164627,29.7333727939654,0.7095785786848665,0.9607825876280307
0,0,82.90811654600289,35.705516772472706,38.68065988325808,-5.779354434872673,0.475253733990965,0.00875462195129036
0,0,78.41766851792622,44.065974522858035,43.956729418462125,-8.277773572641166,0.21479123697627017,0.004519010541899874
0,0,66.79513865302621,41.059152668488615,44.01043478965369,-8.203654749769996,0.13448864499122587,0.004482345474894555
0,0,102.923046072571,70.09413994932639,46.83493840161739,-14.815596360762186,0.17430682166071793,0.004133401460415614
0,0,106.76330732349987,77.22124376140954,47.49403144743849,-16.172020976613148,0.17287677377230554,0.00427226228536684
0,0,80.37767102976524,91.66729842780715,53.72338677781637,-19.32034584120496,0.1621992771391511,0.007681817647295491
0,0,98.94022554660381,94.85727466915891,50.88768726660781,-19.777221925771784,0.16395749054231984,0.006004204541077511
0,0,129.33305995821485,120.53785222975803,47.8013985310527,-23.644494812458575,0.24308005625652856,0.010360252267983556
1,3,52.75938161729817,4.289220612990006,1.6862754721361481,32.28785412350264,0.25135005063542976,0.952463444443804
1,3,74.34306617457777,10.198734553666416,3.8618621429795437,29.40117941907107,0.7876956670197646,1.0064985643845141
0,0,107.31128470398217,89.77734329597037,52.23724338086403,-16.454315429024952,0.6788856568226995,0.017605070298318842
0,0,31.844944687310775,19.686986130978436,38.40859281138058,-2.9988840316432572,0.13705797164908556,0.008148198584828433
0,0,63.782965447259535,34.50232367105394,40.22673158219474,-6.971434069281983,0.11761888801599035,0.003942238393316278
0,0,45.99073180416751,12.812396205158596,24.8210532571831,-0.9987625558084829,0.07400594850862768,0.003462584827372385
0,0,45.893118484407964,27.22157541637187,39.088099220674756,-5.026295643121458,0.055490895818814334,0.0042744870638511375
0,0,48.92191478112812,36.73087251785076,42.381693538405834,-7.978228045901716,0.06305584672017833,0.005330537653254485
0,0,32.222253186397914,53.61092700829832,46.503738702707906,-12.14384572375802,0.08955226160683011,0.02216880775045231
1,3,30.540807865244563,4.678097534648325,2.5267741748107935,34.12661345784008,0.12232787131409101,0.9890665228925645
1,3,47.64605486261814,5.187050386190132,2.1841124556419915,33.65476997640616,0.22942269824652145,1.0114293739534854
0,0,81.20339117610547,45.66756737089329,38.47925466094826,-7.240573627569944,0.5936676242947374,0.021995081709376908
0,0,74.40048404414856,26.760160259062136,34.01707458306926,-3.633617172609675,0.4289775883022819,0.007580787160256272
0,0,65.1475370037776,25.274513625237987,34.2139019863121,-4.214218418229919,0.19982777341818786,0.004130303532017092
0,0,33.217039102508515,17.6735783883071,34.01538646188661,-3.3558444775656966,0.07937781934719151,0.006308856479870761
0,0,59.93700506096727,39.53297036581125,42.38291393174489,-8.691806956096926,0.09716393371955939,0.0045579528674211355
0,0,88.34668744057934,74.78017710450239,47.64140872763013,-16.295635943579455,0.13091131548317086,0.0051370764427286575
0,0,109.31048255967522,112.09386609292166,48.30980794468428,-22.768064240691928,0.16658786560214028,0.009771031106179487
1,3,38.23978637352588,4.336441666335979,1.9244457158077533,34.82488678931463,0.10029250647811766,0.9982250724016904
1,3,50.2573177951702,4.467734573193332,1.826116353043189,30.823412703706282,0.08834868046332073,0.8922833711947024
0,0,52.407380956086016,39.76569402058627,41.03189011977254,-7.741690738215354,0.19634869444089392,0.010901545237623806
0,0,138.26055327758246,109.0687544410737,53.15088252106493,-18.04954963063451,0.8220290551621019,0.019304835332995467
0,0,92.67467701904566,66.39703110125969,48.67443674395606,-12.175391631041748,0.5989413903027836,0.01440573976845229
0,0,61.86476885095713,50.21805264079739,48.91898313961057,-10.11697368332706,0.21758921588268293,0.007333639412870119
0,0,73.88172300534205,44.99950652455554,42.63015110654564,-9.464852675373123,0.1454756575079888,0.004326870435844082
0,0,62.70489494075141,41.02217577551205,41.43935365000871,-8.812610073943745,0.09632746862252678,0.004652159879325703
0,0,73.65033810958839,57.16634980238094,41.70991807898637,-12.91644686688965,0.09311710946070534,0.007113702561890893
1,3,45.031273173586875,3.2414221083003074,1.433232188661889,29.622760729278653,0.029209971592066897,0.8135686359945357
1,3,46.37580951165648,4.232140017570071,1.7246184029473237,33.503811676650926,0.07977815504915059,0.9724370103285849
0,0,45.29776474317902,36.05029255732458,41.501375974925026,-6.724804503134351,0.09293804386163668,0.009038120688757766
0,0,67.56894886835978,50.1293791041082,47.01003527677011,-9.964449867575567,0.21441882715428523,0.006582458447289234
0,0,130.69249861604433,68.65589294162825,45.386627198175745,-12.55348654291361,0.7068582580081557,0.010517983680639416
0,0,117.84870654941564,81.86703829024314,49.26495658695936,-15.24039456659024,0.7127533869873124,0.014930596848998777
0,0,86.40370144387694,62.75801229553122,47.960614164251375,-12.912768664257676,0.26611439052760993,0.006095965340894879
0,0,107.23802691496269,87.5911109148233,48.7866215360532,-18.26916264645846,0.2076979663293555,0.005469788597624609
0,0,110.62700488978761,117.15688553197583,49.17588937793682,-23.2916153475555,0.1980184677963534,0.011256347737267799
1,3,39.88994711839574,4.005535034066758,1.7387945551439208,34.68357237208001,0.09008737003388151,0.9914348331923842
1,3,42.50974772340831,4.332288352288319,1.9817489288709935,32.55206914603538,0.062416076951658794,0.9330176777344048
0,0,31.047216487758597,22.419534283797542,37.05113370942211,-3.2039058304147403,0.02574978507965986,0.009158928650579042
0,0,85.81635223018743,73.38554271202112,49.96904827704427,-15.421747435408662,0.14580498862469188,0.005196494013248617
