event,charge_mode,duration_minutes,km_driven,charge
0,0,55.33564082813444,22.202874430505368,-1.6679796769694093
0,0,38.66779879303957,14.157783958380714,-0.18717207946434655
0,0,33.87409058012307,12.850442421528017,0.41928315168266295
0,0,33.17171810735422,13.394692807042034,0.16327664243378592
0,0,36.401142353173356,17.726092169790302,-1.872851498519566
0,0,34.36627158696701,14.874454640059847,-0.5715440577839956
0,0,33.78641214020344,15.014652939758196,-0.5179446464964599
0,0,33.47551511397667,13.98827718102515,-0.0990915182402432
0,0,38.00137131853686,16.569987336829787,-1.2075010310766743
0,0,72.72063631932771,31.857121910475946,-4.964368451459052
0,0,52.204852069578735,16.926804632931784,0.39496065978102024
0,0,37.857043473105136,16.47433008991867,-1.244463558139799
0,0,33.316115813154916,12.485973616405383,0.49282517444038376
0,0,32.756390860100986,14.12684965833171,-0.11103210481572034
0,0,32.337044803201174,12.02725219602208,0.6568541946288349
0,0,33.476187979635704,14.997405697366252,-0.5691376215773545
0,0,33.54195600172923,14.57595139475388,-0.2789663796094004
0,0,32.947528829604536,12.22350192020691,0.6183678688604601
0,0,36.40028196757656,14.77753646503725,-0.433244753438089
0,0,63.30974601529882,24.841912436348444,-3.031204971104728
0,0,54.971822733981675,24.59098633330485,-2.6222024104348236
0,0,38.18276192813825,16.746215776777408,-1.1268729280011485
0,0,35.92912893179277,16.397321899333498,-1.2599929821030145
0,0,33.21386229415111,11.254796364061011,1.0900293653605075
0,0,31.707492572930366,11.144771580970101,1.0964826112433457
0,0,31.876212717717404,12.65284864659642,0.23920844786037776
0,0,33.01225629988655,14.324766061796861,-0.3729173128946428
0,0,36.71658765710627,17.80181689053239,-1.9554363922821523
0,0,46.17238714779868,24.532211585869206,-4.21672036377997
0,0,87.15910529041751,44.84421935326613,-7.789224794366291
0,0,61.15909087967752,28.000031575513734,-3.6384595720643063
0,0,38.5614088048204,15.826789263629829,-0.7047723598813178
0,0,35.11989950939112,15.173200208980537,-0.6290903575211502
0,0,31.899968920028932,12.507506605518149,0.7166487219638782
0,0,32.28842566325916,13.5731556961347,0.10935248715989587
0,0,31.673919150347707,12.743403009016141,0.5997492136423688
0,0,33.746988830934875,15.330448510919314,-0.7378879197213735
0,0,47.29005377606703,27.712928810965455,-5.536596499120364
0,0,59.1622278310527,30.011306306832235,-5.031290692956304
1,3,113.37501765616885,14.513891189937251,29.76683851798707
0,0,49.102143502487685,16.79529757962421,0.39126357439782566
0,0,39.19547622104363,18.95095351071145,-2.2898893911597042
0,0,34.364389033866324,14.229425807986399,-0.28297155544119335
0,0,33.715684031913,12.584724715978865,0.3771580279132678
0,0,41.505589487271074,22.717355641722552,-3.865480598838147
0,0,38.07816624834317,17.961843460891107,-2.047355593960418
0,0,92.81160334222803,73.95602321997046,-16.596190110051978
0,0,69.95219491031486,42.75826104743391,-9.338570026531556
1,3,61.11585098814624,8.32894934060959,31.904586546365152
0,0,67.08281629872408,34.045969132488835,-3.137637730942714
0,0,50.18473287180975,21.88575594147086,-1.8572388068675423
0,0,38.581866862344214,9.937223698777478,1.8910228978762404
0,0,32.31158989086521,11.880957766783625,0.7759519699349511
0,0,34.25687024915906,16.188293831046806,-1.151753313417828
0,0,34.427947262183466,15.303309674928787,-0.8203895457951376
0,0,76.06855845836708,58.27793894200227,-13.715132240581859
0,0,55.56115009917152,29.985989124526792,-6.158527030232861
1,3,54.26477329335333,6.597203352021113,32.44252079638973
0,0,34.74755109650089,17.737656078102102,-0.5371461755362361
0,0,61.75806632950835,24.458939687297057,-2.587488110969602
0,0,49.840611724845175,19.97991029771292,-0.9522689113337321
0,0,36.30150675957519,15.349307487120798,-0.579046476545841
0,0,34.959838373494904,16.084038322387773,-1.0288418779641688
0,0,35.33292951241313,15.19913306233036,-0.8288995035916145
0,0,81.82913417783662,64.12188285980872,-14.92122307916226
0,0,65.5098917070435,40.8778664275128,-9.277359948486719
1,3,54.019173650944914,6.39096904959484,32.346746300719516
0,0,32.5492291280725,17.347453068639386,-0.8192154713829041
0,0,44.362882255029945,22.212313780613684,-3.4961384383488507
0,0,130.58164859479564,79.28825292411386,-13.955825821858433
0,0,48.75154004865494,20.873606833095096,-1.3459169101869009
0,0,36.591486120587554,15.72970343447844,-0.7540002175062739
0,0,40.055644883009414,19.564171732919867,-2.7311165473993952
0,0,99.02284462506536,79.86412090591607,-17.529075498259623
0,0,65.62889700715415,39.15852684445475,-8.776613048285057
1,3,55.563738609684954,6.308133116961449,31.973190795176393
0,0,35.39370803341755,20.45527596916782,-2.23733915275119
0,0,37.734423818115644,16.18241184795692,-1.3667504859273691
0,0,96.2266870338788,70.96096533178081,-15.203458910386551
0,0,134.7041310289196,79.34619644519668,-13.495318032274604
0,0,54.7791809281145,18.38420225048401,-0.2964109604152583
0,0,40.57735108789725,18.304737011154224,-2.1885359603391663
0,0,75.04451575510389,56.3939911816374,-13.409856239863615
0,0,60.98044688563513,36.88540735884796,-8.218557161259355
1,3,53.11265079573637,6.2740584719286465,32.56618164104269
0,0,31.745298063128033,16.01790933501699,-0.43160437996851897
0,0,33.560715349228595,14.11047872575579,-0.3307339017430877
0,0,61.50925311012729,42.81907018614663,-10.21756456654083
0,0,64.95861250491195,42.542288716955596,-9.492794276362531
0,0,61.77017055764789,18.60455190346778,-0.8702169307795344
0,0,58.728299341345654,23.446899061004626,-2.5237966557981935
0,0,127.83307694546262,103.27560831543225,-20.930581403104036
0,0,54.525617203643435,27.388691361319403,-5.13548771534974
1,3,55.05873270984262,6.1128484606608255,32.125678913695666
0,0,32.791232799909686,16.647299840791586,-0.7893057175620584
0,0,34.37767353455531,15.129903178006085,-0.8084406324507825
0,0,79.44307901367661,61.50215607365739,-14.323498465187072
0,0,58.39710236264064,38.20054269940203,-8.57861497444624
0,0,48.77893634387599,24.973589961501258,-4.248578581518984
0,0,132.01032990885955,79.70359559974565,-13.794132460341132
0,0,65.69141836052131,35.34473635818344,-6.116635055992134
0,0,54.627183149542105,28.196530667604414,-5.190423573042679
1,3,55.276071994571666,6.237546502166382,32.11796832571177
0,0,32.693829061257055,18.211645295071055,-1.2899860036126682
0,0,33.402750024401506,14.42722386736064,-0.3579291289086939
0,0,80.08644153583445,62.54384893901396,-14.536305697480898
0,0,48.39671923465329,29.31488796213923,-5.860453684596749
0,0,36.66066627017607,15.434225007781809,-0.7878068991634706
0,0,65.63035304431796,43.57952959032078,-9.878935693069408
0,0,63.218236285670386,21.739761599034356,-1.9586421983013622
0,0,84.818547610765,46.37035375476384,-7.945847153635015
1,3,57.42338486306696,7.2335388244164465,32.011768715402454
0,0,33.22853297163494,18.222337120141507,-1.121876866672494
0,0,36.309441426745636,17.957384424608595,-1.8726516560664237
0,0,68.40374350894314,50.76095897556464,-12.09851920601077
0,0,38.67453480335295,19.39940576349184,-2.3351786871039195
0,0,33.555714817554914,13.294393372279142,0.09627946001658927
0,0,58.160488969798756,39.73216601254481,-9.302177883136793
0,0,36.09301400367473,13.775876306147518,0.4016553819614046
0,0,56.793336256490306,20.741457340436867,-1.629676540116435
1,3,90.56076843750289,10.515188766047778,27.844379099029382
0,0,42.70043711580584,23.46145820190304,-2.856900718117018
0,0,37.09027077072998,16.871136417882532,-1.346066792026761
0,0,55.9182763053492,37.41124960279253,-8.557260975650706
