event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,min_per_perc_of_battery,charge_per_min,soc,end_soc
1,1,279.62843693719265,4.556972005387122,8.36058092095324,1,8.36058092095324,33.44605351960526,0.029898893733869815,0,8.36058092095324
1,3,87.36939970846511,3.288001074510181,21.223432090925414,5,21.223432090925414,4.116648020647989,0.24291608002050977,0,21.223432090925414
1,1,390.3596514363152,3.9661789317625287,9.691548312443231,6,9.691548312443231,40.27835788994853,0.024827228625662272,0,9.691548312443231
1,2,65.20259432824948,3.026088342812528,10.57533490794357,8,10.57533490794357,6.165534698978953,0.1621919344911976,0,10.57533490794357
1,2,122.07042012237004,2.110099972056081,8.619843196834623,12,8.619843196834623,14.161559245903304,0.07061369321243936,0,8.619843196834623
1,2,126.89359470354606,2.5933154493268007,9.55787869159522,15,9.55787869159522,13.27633450873683,0.07532199488811649,0,9.55787869159522
1,2,112.23513175370633,2.3253058836599307,8.154052072395757,16,8.154052072395757,13.764338362966857,0.07265151245413393,0,8.154052072395757
1,1,305.5919621741608,7.238080278905127,8.733595186519096,19,8.733595186519096,34.990396926784854,0.02857926996634063,0,8.733595186519096
1,1,75.50748409713356,8.10817632572917,6.808970807652329,20,6.808970807652329,11.089412222515879,0.09017610491290114,0,6.808970807652329
1,1,81.20014083051758,2.447690579959837,2.923167534530819,25,2.923167534530819,27.7781344624678,0.035999537742577414,0,2.923167534530819
1,3,41.579788552840895,4.193501728531541,34.68346247151106,31,34.68346247151106,1.198836148120865,0.8341423484497579,0,34.68346247151106
1,3,47.83534337077473,4.23247532582765,30.668760816110407,33,30.668760816110407,1.5597416425657034,0.6411318212643511,0,30.668760816110407
1,1,99.14768878127734,2.4232925015390068,3.956228115762329,35,3.956228115762329,25.061165807465702,0.03990237356404628,0,3.956228115762329
1,0,154.4534661401076,4.82220435927772,5.437793449235585,41,5.437793449235585,28.403702270416286,0.03520667800554804,0,5.437793449235585
1,1,135.4163685211594,2.7139732376572634,4.909451636962018,45,4.909451636962018,27.582788982305857,0.036254491909483565,0,4.909451636962018
1,1,93.43208843197876,3.4135130838553027,3.961290791242021,48,3.961290791242021,23.586273605196276,0.0423975409061519,0,3.961290791242021
1,1,56.180495361849566,5.663186350879613,0.5496137382093735,50,0.5496137382093735,102.21814240831038,0.009782999147113239,0,0.5496137382093735
1,1,625.7181755621317,4.111333242482302,13.569357887438898,52,13.569357887438898,46.112585485077126,0.021686053589938442,0,13.569357887438898
1,1,82.86718572350917,2.577431805589496,3.703543987296996,53,3.703543987296996,22.375105036619036,0.04469252762672634,0,3.703543987296996
1,2,65.82310147916935,3.4661952238964058,7.413785665329755,55,7.413785665329755,8.8784737582836,0.11263197112758279,0,7.413785665329755
1,2,60.96084921370812,3.278698031435144,9.946938640794926,56,9.946938640794926,6.128604127876307,0.16316929257209528,0,9.946938640794926
1,1,199.71944073854348,2.550569986347484,8.317822962748878,57,8.317822962748878,24.011023272914205,0.04164753782601413,0,8.317822962748878
1,1,392.4906721313943,3.853210691624783,10.12170086607108,58,10.12170086607108,38.77714598808793,0.025788385775146864,0,10.12170086607108
1,2,105.62585550336674,3.551323016647514,9.580360967574135,61,9.580360967574135,11.025247990223953,0.09070090766998587,0,9.580360967574135
1,1,49.86220960944166,4.705164871083927,8.020607274307523,67,8.020607274307523,6.216762385208124,0.1608554321425174,0,8.020607274307523
