vin,event,charge_mode,duration_minutes,km_driven,charge
-2.47174e+18,charge,240,122.07042012237004,0.0,8.619843196834623
-2.47174e+18,trip,0,41.46359972865822,22.819437282140225,-4.959155894139485
-2.47174e+18,trip,0,147.88851813231062,102.55671868204855,-20.320903712400053
-2.47174e+18,charge,240,126.89359470354606,0.0,9.55787869159522
-2.47174e+18,charge,240,112.23513175370633,0.0,8.154052072395757
-2.47174e+18,trip,0,55.65369670374994,33.958819980399234,-7.274180831995821
-2.47174e+18,trip,0,121.90769693872991,77.48989611864161,-14.973952343101717
-2.47174e+18,charge,120,305.5919621741608,0.0,8.733595186519096
-2.47174e+18,charge,120,75.50748409713356,0.0,6.808970807652329
-2.47174e+18,trip,0,76.38797477274673,48.07905645822222,-10.139813362113728
-2.47174e+18,trip,0,32.97360145467666,16.32230160770397,-1.845906074420384
-2.47174e+18,trip,0,28.18249462128893,11.98052318641123,-1.2266609262720465
-2.47174e+18,charge,120,81.20014083051758,0.0,2.923167534530819
-2.47174e+18,trip,0,111.81639605581962,75.03086933708062,-14.919799201683595
-2.47174e+18,trip,0,49.94251594200412,27.178650323968853,-4.421800354552147
-2.47174e+18,trip,0,36.96912921407345,18.237203392133,-2.222450889991819
-2.47174e+18,trip,0,38.8243595567642,17.080701261152996,-3.134348657234696
-2.47174e+18,trip,0,34.43235214229014,18.854938413811155,-2.879166498105036
-2.47174e+18,charge,DC Charging,41.579788552840895,0.0,34.68346247151106
-2.47174e+18,trip,0,155.87867649689215,131.4417160985234,-23.99840869857683
-2.47174e+18,charge,DC Charging,47.83534337077473,0.0,30.668760816110407
-2.47174e+18,trip,0,119.23692032553797,83.66824098933014,-15.793181499467025
-2.47174e+18,charge,120,99.14768878127734,0.0,3.956228115762329
-2.47174e+18,trip,0,55.31654320937479,32.7353562268374,-6.169185294400634
-2.47174e+18,trip,0,92.6477991612996,66.9164038682345,-12.450903901673747
-2.47174e+18,trip,0,68.06380295353223,42.908670751547945,-10.551817722965254
-2.47174e+18,trip,0,153.22029090703865,111.66685807118586,-17.682054896142866
-2.47174e+18,trip,0,69.23647175334959,17.051994365957906,-2.441011919582479
-2.47174e+18,charge,0,154.4534661401076,0.0,5.437793449235585
-2.47174e+18,trip,0,52.00390055666558,27.16734001013757,-5.668242715130276
-2.47174e+18,trip,0,112.63097531173982,81.93011005526542,-15.436454393832562
-2.47174e+18,trip,0,73.7113225348382,39.28757262244304,-8.864847654733452
-2.47174e+18,charge,120,135.4163685211594,0.0,4.909451636962018
-2.47174e+18,trip,0,35.720478070846745,17.84483074100359,-3.6274182765279903
-2.47174e+18,trip,0,177.1705138475048,130.40605878180324,-24.0316366697968
-2.47174e+18,charge,120,93.43208843197876,0.0,3.961290791242021
-2.47174e+18,trip,0,239.66452607236465,178.27359490153853,-32.07251843150068
-2.47174e+18,charge,120,56.180495361849566,0.0,0.5496137382093735
-2.47174e+18,trip,0,42.13452768166725,15.54045432681424,-1.5643613650132266
-2.47174e+18,charge,120,625.7181755621317,0.0,13.569357887438898
-2.47174e+18,charge,240,65.24139992478187,0.0,16.218003147284676
-2.47174e+18,trip,0,31.053875283979952,14.43471617540184,-0.7888477452735998
-2.47174e+18,trip,0,58.186223323610605,34.36534883897466,-5.452029834364083
-2.47174e+18,trip,0,82.72770030470556,54.72204277155601,-10.149972020148653
-2.47174e+18,trip,0,88.47633357794267,60.406002384750494,-11.52346838369877
-2.47174e+18,trip,0,42.09608241756427,11.679284642861186,-2.5919179520143274
-2.47174e+18,trip,0,81.14248028808616,46.12657619835451,-8.871205142774159
-2.47174e+18,trip,0,165.6132997507308,108.44827073699832,-20.36954036943446
-2.47174e+18,charge,240,103.9206227265789,0.0,9.32153168367458
-2.47174e+18,trip,0,122.97052317735636,89.22344786704717,-17.839043633242355
-2.47174e+18,charge,240,55.51096461621996,0.0,17.546206051506147
-2.47174e+18,trip,0,174.1234545795911,148.44536126791155,-26.52084095910761
-2.47174e+18,charge,DC Charging,54.50071014367465,0.0,25.651982486484755
-2.47174e+18,trip,0,75.59340499724433,32.62577805180386,-8.182473108313175
-2.47174e+18,charge,120,193.83747711269524,0.0,5.606044141246741
-2.47174e+18,trip,0,117.3132231443945,77.04235257941643,-13.988079561119308
-2.47174e+18,trip,0,48.84266003096175,23.476642875853404,-4.397777626330225
-2.47174e+18,trip,0,140.52689718421908,104.45091165942652,-21.32926293374583
-2.47174e+18,trip,0,88.93469848934332,48.84602196967999,-10.79759896002816
-2.47174e+18,charge,120,258.75583533763404,0.0,7.62077248617571
-2.47174e+18,charge,120,332.0078590382443,0.0,9.31392934368614
-2.47174e+18,charge,120,137.30443691412785,0.0,5.3750429189477416
-2.47174e+18,trip,0,63.24231237493457,27.97448052274292,-5.296835515958463
-2.47174e+18,charge,240,63.23475274763965,0.0,13.004728016381575
-2.47174e+18,trip,0,61.67579655289167,26.48954958889713,-7.342776754038169
-2.47174e+18,trip,0,139.18850488175735,106.41899643299568,-20.814119050148776
-2.47174e+18,charge,0,46.26009867947202,0.0,0.4034373105019568
-2.47174e+18,trip,0,32.14805044396657,11.4779454183381,-1.1888157617075166
-2.47174e+18,trip,0,99.66347891597182,78.32730454135549,-13.973141337746648
-2.47174e+18,charge,DC Charging,46.1780605451314,0.0,34.95127633903333
-2.47174e+18,trip,0,157.30263672075827,132.04165301424356,-22.593728585567057
-2.47174e+18,trip,0,147.7986703440914,115.3367872263735,-21.23313455039817
-2.47174e+18,trip,0,94.98022362325936,63.4408182520531,-12.09872321184836
-2.47174e+18,trip,0,29.53827296347051,13.367318691727911,-1.0927248488198271
-2.47174e+18,trip,0,82.64130876631961,53.9567791608342,-9.12303577742918
-2.47174e+18,trip,0,32.93007844480798,13.269534068896862,-1.5516880227762186
-2.47174e+18,charge,120,297.9615920635009,0.0,9.78309280952186
-2.47174e+18,trip,0,42.31666101729663,18.40216096627964,-3.024085583711397
-2.47174e+18,trip,0,30.379356875692,14.299460150357218,-1.3667338323896132
-2.47174e+18,trip,0,33.94013068996942,13.812441812522335,-1.5978516294529328
-2.47174e+18,trip,0,206.3995921716345,155.68716304581832,-26.350225464734223
-2.47174e+18,trip,0,51.7941135455084,11.000769364063922,-3.124656298257108
-2.47174e+18,trip,0,77.56065092628715,54.488837287268005,-11.189206900505477
-2.47174e+18,charge,240,58.5800776995592,0.0,10.02051397062816
-2.47174e+18,trip,0,199.73230975388017,173.4616227273353,-29.01453337684532
-2.47174e+18,trip,0,108.66281075581036,77.12953272638698,-14.615705602146464
-2.47174e+18,trip,0,33.29325676505543,16.105333214460494,-2.248546983665136
-2.47174e+18,trip,0,109.3124092351142,78.42124157237373,-13.234311298312631
-2.47174e+18,trip,0,156.08362475828272,121.83075578751968,-22.14801330090048
-2.47174e+18,trip,0,47.20807814837233,25.81997281110916,-5.295178488951137
-2.47174e+18,trip,0,133.4195973940727,101.02419651735816,-19.53152602247343
-2.47174e+18,charge,DC Charging,82.1957613941943,0.0,18.537482906492382
-2.47174e+18,trip,0,82.53269427687796,56.08206997059538,-11.149971165537814
-2.47174e+18,charge,DC Charging,45.79803484537746,0.0,29.210552069348594
-2.47174e+18,trip,0,27.907382649851964,12.363052145121705,-0.6996014364061551
-2.47174e+18,trip,0,30.335357712255856,11.734378043754583,-0.8806586989564238
-2.47174e+18,trip,0,88.34139275998368,56.29644183812995,-9.820132051231212
-2.47174e+18,trip,0,30.241851446819474,8.342756855644899,0.917557001526646
-2.47174e+18,trip,0,28.640199536045884,13.55783013636182,-0.9002432593647285
-2.47174e+18,trip,0,28.47181030879608,13.531447857238184,-1.247686017696779
-2.47174e+18,trip,0,35.24674387827257,17.622039536715683,-2.1338540690970973
-2.47174e+18,trip,0,78.08056649961242,39.39506850501985,-6.295643933397642
-2.47174e+18,charge,120,606.0200811931528,0.0,13.035112396028635
-2.47174e+18,charge,120,55.16578453313625,0.0,1.2389453000297834
-2.47174e+18,trip,0,34.921113667916046,13.198878420048764,-0.9144653806136064
-2.47174e+18,charge,120,423.70513801933,0.0,10.69308374669096
-2.47174e+18,trip,0,43.68728836474599,21.215915707194785,-3.473064961779372
-2.47174e+18,trip,0,69.20735836379647,34.357631113617444,-5.910868106787262
-2.47174e+18,charge,0,98.61343344800548,0.0,1.6462408730790514
-2.47174e+18,trip,0,68.75928866466518,42.561353386457945,-8.5400287274513
-2.47174e+18,trip,0,100.25571100176624,66.28321226296852,-12.417313716007456
-2.47174e+18,trip,0,106.74397438560264,72.65109364839918,-12.240128400986904
-2.47174e+18,trip,0,57.36691930063109,32.08344089575956,-5.293234188417401
-2.47174e+18,trip,0,47.29781930760735,25.310845261147435,-3.553776332543705
-2.47174e+18,trip,0,36.03906341452181,16.91011388953876,-2.0506196873618023
-2.47174e+18,trip,0,45.379585942689694,23.79528574948749,-4.721314231204687
-2.47174e+18,trip,0,138.267907000632,105.48279323610332,-20.109108182525283
-2.47174e+18,trip,0,51.56373243295101,30.00527921134516,-5.730118934685592
-2.47174e+18,trip,0,84.70709458422621,48.46510615363727,-10.86590344515968
-2.47174e+18,charge,0,72.08794404931476,0.0,3.496732028597549
-2.47174e+18,charge,120,569.281586795082,0.0,12.785617420044773
-2.47174e+18,trip,0,40.60280232337169,18.219740594432608,-2.657982536316837
-2.47174e+18,trip,0,40.28513251821629,22.09836250964936,-4.730973283106749
-2.47174e+18,trip,0,133.48011853477038,112.33922157054312,-21.43517110714432
-2.47174e+18,trip,0,132.7108161516662,83.40679071534488,-14.847914205933217
-2.47174e+18,charge,120,331.13335429319346,0.0,7.103813366962569
-2.47174e+18,trip,0,50.56332459556903,22.320585944072544,-4.47669041501625
-2.47174e+18,charge,240,63.86323868806827,0.0,9.740809477143728
-2.47174e+18,trip,0,176.18215876220103,131.4987466794763,-24.905297914337737
-2.47174e+18,trip,0,133.563495046706,90.63590713379268,-17.45775672279315
-2.47174e+18,trip,0,44.14854328930511,22.02019482874491,-4.354070416473419
-2.47174e+18,trip,0,72.70410514991235,36.9354950864675,-7.819147038340461
-2.47174e+18,charge,120,345.99652283156314,0.0,10.541161848455616
-2.47174e+18,trip,0,203.15821812585983,136.7477354042466,-24.07542714734241
-2.47174e+18,charge,0,91.28280844256771,0.0,1.130905473797739
-2.47174e+18,charge,0,95.8760909337691,0.0,4.404125013875756
-2.47174e+18,trip,0,32.23088278039654,14.2582792244369,-1.2657634329376035
-2.47174e+18,trip,0,62.9349046902948,35.29995439063971,-7.814051055785242
-2.47174e+18,trip,0,127.70419559529644,93.12270532868727,-16.351662051705667
