vin,event,charge_mode,duration_minutes,km_driven,charge
-2.47174e+18,trip,0,40.716498235440575,20.296676572191146,-3.4288165119453
-2.47174e+18,charge,0,79.28654031112113,0.0,3.460377355662743
-2.47174e+18,trip,0,68.02820358024942,43.96638233492416,-8.281345162007156
-2.47174e+18,trip,0,74.31107012558924,26.54667315449293,-2.223191972422242
-2.47174e+18,trip,0,79.1096097345493,40.64118669884164,-9.10787689468117
-2.47174e+18,trip,0,44.36887921617684,22.851498668769327,-4.517699751755572
-2.47174e+18,trip,0,93.4289630996827,65.98165461303049,-12.22611444896004
-2.47174e+18,trip,0,79.67082381652075,37.36243266529205,-6.780753161640632
-2.47174e+18,trip,0,150.75886743534394,118.78438728277108,-22.16417972268309
-2.47174e+18,trip,0,49.88790719463827,27.18927311498627,-5.229242969566286
-2.47174e+18,trip,0,105.92918922543706,76.14144409877986,-14.454361964922164
-2.47174e+18,trip,0,64.8548220577908,41.18108089472358,-7.292741199831752
-2.47174e+18,trip,0,107.53772789784657,74.6857103427915,-12.567087307871487
-2.47174e+18,trip,0,39.42166571146279,14.118817757590287,-3.4198902157047684
-2.47174e+18,trip,0,208.5582040355954,159.32284003983682,-28.25622286161402
-2.47174e+18,trip,0,36.50918692907867,16.157459559931784,-2.564647783928791
-2.47174e+18,charge,120,148.66196801521477,0.0,5.819375959980064
-2.47174e+18,trip,0,51.856800357644175,31.25529712473409,-6.327160753612532
-2.47174e+18,trip,0,100.171209370204,77.47860271110903,-13.461165789708843
-2.47174e+18,charge,DC Charging,55.31732270401804,0.0,33.43712003215951
-2.47174e+18,trip,0,178.7358420432752,152.9371056029774,-26.88454173367997
-2.47174e+18,trip,0,55.81107740759459,36.33314620546589,-8.252946716738222
-2.47174e+18,trip,0,126.47791815444796,92.97360868043906,-14.224235053355692
-2.47174e+18,trip,0,34.64088166680584,16.9688210117796,-2.7082512400519363
-2.47174e+18,trip,0,31.39158766130686,12.235936502901838,-1.2780537438060833
-2.47174e+18,charge,120,191.26954231635105,0.0,7.989107107630389
-2.47174e+18,charge,120,70.9292767381837,0.0,3.0438890297687635
-2.47174e+18,trip,0,34.59808299865754,16.222482593595846,-3.174750139845699
-2.47174e+18,charge,240,69.29516917073099,0.0,10.495073182698818
-2.47174e+18,trip,0,37.82673142669495,20.08299504518688,-3.242213621320232
-2.47174e+18,trip,0,80.66690031102655,29.89427245407134,-3.327671250346782
-2.47174e+18,trip,0,96.8025276709958,64.45220939470374,-12.29613008509662
-2.47174e+18,charge,120,63.15277344308342,0.0,2.2209544612513668
-2.47174e+18,trip,0,37.52307414081045,18.88463432748028,-2.6364578387592417
-2.47174e+18,trip,0,34.80830020261311,17.066599999177747,-1.7590828552973363
-2.47174e+18,trip,0,33.71206967703415,11.900874795512175,-1.1478730391192329
-2.47174e+18,trip,0,39.76204749025668,11.90239918011176,-1.884167577428954
-2.47174e+18,trip,0,28.15760226876625,7.885995861481852,0.897864193122885
-2.47174e+18,trip,0,29.20627075209157,13.289938562571306,-1.9277998463658288
-2.47174e+18,trip,0,106.27802043201488,62.49268484371043,-14.552717758945512
-2.47174e+18,trip,0,71.6232108137532,46.56462685085883,-9.537409104027375
-2.47174e+18,trip,0,43.26024295981332,22.146346811938795,-4.429102930860864
-2.47174e+18,trip,0,166.1159120137205,115.84005392611871,-18.92308902033273
-2.47174e+18,charge,240,117.38967980294052,0.0,11.345136364230768
-2.47174e+18,charge,240,259.9084873033105,0.0,13.899839017560184
-2.47174e+18,trip,0,117.50961167215542,73.64622093169902,-16.71841875045739
-2.47174e+18,trip,0,37.60528876450426,18.892718355976022,-3.609557357278078
-2.47174e+18,trip,0,103.96283309688324,62.79892553838877,-11.423168289141692
-2.47174e+18,charge,0,172.3883289186069,0.0,6.09196939284007
-2.47174e+18,trip,0,75.0682388656617,23.72885526645653,-2.7790037952345017
-2.47174e+18,charge,120,192.3703505345284,0.0,6.835683082222843
-2.47174e+18,trip,0,32.248528038853905,12.828375475147933,-0.9275134274502648
-2.47174e+18,trip,0,46.49176669356309,22.6093694764834,-4.284974888298194
-2.47174e+18,trip,0,95.83930025735228,62.76511857641874,-13.61828359172599
-2.47174e+18,trip,0,35.4630720260823,17.782473267101462,-2.52271417584366
-2.47174e+18,trip,0,76.00227199879856,46.036682590442375,-8.846324757357479
-2.47174e+18,trip,0,87.94263712762256,56.92711440488941,-10.388117610147605
