odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
9858.919099009574,9927.423306775001,66.93487361686591,78.05383008530714,1,1,749.5645836692944
9653.7210909358,9937.55853462842,75.63407240832463,61.20817761774544,0,0,132.01433309650608
9558.16249339399,9593.817201389822,66.04110542460214,56.04830354240936,0,0,57.03110900306743
10003.501240959784,9137.507696670455,58.96630334641465,64.19659281457278,1,1,542.3758507279439
10190.814466234613,9546.69780776494,49.51850438416389,77.37588692641569,1,3,17.013264262768754
9995.936573662391,9589.47258168954,76.5821265441528,73.58439657011368,0,0,36.46208709445032
10000.366993521948,9756.580403232296,70.20761198757646,65.69206976542391,0,0,32.13003287390735
10314.165876443107,9700.751807181732,51.99313067454623,44.358605411648334,0,0,15.756402236012553
10829.75756870301,10271.90393737721,54.57100551652348,53.976883800419834,0,0,56.04043752476339
10109.408580307274,9862.929426954019,68.61579374266175,67.33965109418803,0,0,31.958672314129892
10401.0666813067,10331.076340135372,62.978033425454385,56.85431510087025,0,0,46.90507753257176
10301.632881059784,10123.637218942702,61.00472384689812,56.868223499036866,0,0,32.01288977004359
10201.342288873086,10216.338187824058,54.06594147557765,60.43128489524246,1,1,131.9574184838499
10156.337078690425,10098.010018162,58.312162903126996,57.19676786575604,0,0,29.410690165066747
10276.122849715179,10206.780556830778,63.8924047380665,60.64724369341042,0,0,30.01835337187939
10369.157672397849,10005.924575888508,63.682663592476764,72.98828033658945,1,1,356.81966844540113
10632.070303958386,10310.469174738177,55.96770956588916,68.40542772957039,1,2,21.574224393959064
10388.305341218369,10272.786968521683,68.71114213071718,62.776977377419314,0,0,42.14436561261258
10666.943799664323,10584.385169580413,54.62474503450633,44.31951970751736,0,0,65.63530732556791
10601.787668560713,10510.823418315762,54.659210109081236,54.22274592703923,0,0,33.73592440352742
10391.173297455029,10160.674619447818,73.72954918271249,67.76439930079135,0,0,51.01451119882565
10742.03991557981,10454.37729935482,57.951510515611076,70.97299539080393,1,1,634.6888855690087
10519.927756135372,10670.866990702723,72.96950570987326,54.64830586545878,0,0,130.46646547786088
9701.795307212007,10186.023668745183,46.95982921156765,35.88401084509104,0,0,47.71973500472158
13093.008428357354,13360.85401564954,80.13155182196463,78.41564456076252,0,0,52.83471355706201
13274.708235111406,13449.240974802467,81.39094199861226,79.0439631215734,0,0,51.88351227453191
13206.987719740477,13376.519666895367,79.74194463047509,75.06910309277232,0,0,54.12166379895605
14025.909056347326,13966.904840925614,67.9886007083166,63.8696065371116,0,0,66.47169022507909
13014.665556971537,13379.853492090406,67.03810778884025,54.59561956750761,0,0,101.21846572506242
13480.408867827402,13818.684702883053,50.976189528429956,65.54289633863257,1,1,734.8284885970846
13274.21293347722,13451.668478657059,66.3522056396443,49.60645977534781,0,0,119.66000163178147
14054.318333144729,13573.15546432727,62.0316300700673,58.10865867152133,0,0,107.78451860953666
