odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
3317.843723288238,3318.312491560162,24.300000361300878,24.29999992440945,0,0,2.0000000427940545
3318.3124790183074,3318.312491560162,24.300000361300878,38.400000848806975,1,2,95.00000365962171
3318.3124790183074,3372.10935072914,38.40000057856807,29.799999164507266,0,0,82.99999889758443
3372.1093764237753,3372.10935072914,29.800001037552615,49.80000061094012,1,1,976.9999892428384
3372.1093764237753,3475.968735680586,49.79999983638278,30.500000726914827,0,0,184.99999532334354
3475.968770002227,3475.968735680586,30.500000966752427,30.899999284920057,1,2,4.999999981838665
3475.968770002227,3494.1718537777065,30.89999887206367,27.39999964467907,0,0,32.99999907919778
3494.171937218579,3513.0780862554075,27.400000664026653,25.00000012485087,0,0,34.99999987287065
3513.078113206034,3513.0780862554075,25.000000290500694,43.50000016893343,1,2,125.99999794045954
3515.250050815621,3645.8125729953067,43.50000047358445,16.799999722488664,0,0,172.9999985706804
3645.812460319944,3645.8125729953067,16.800000092758538,28.199999484621802,1,1,564.0000075626504
3645.812460319944,3696.296900862707,28.200000788535306,19.600000524254362,0,0,69.9999997457413
3696.2969448307904,3696.296900862707,19.599999809557797,37.60000100886425,1,2,121.99999635311377
3696.2969448307904,3778.4843425646213,37.59999901609736,21.90000040458125,0,0,92.99999886126176
3778.4843954335784,3778.4843425646213,21.89999998777492,32.10000040680029,1,2,74.00000133308707
3778.4843954335784,3790.109311167619,32.10000121576974,29.400000606502037,0,0,18.99999953051822
3790.109337820893,3822.453071749942,28.999999475081903,23.90000000443808,0,0,52.00000061205953
3822.4530671156635,3852.031287918975,23.899999580065522,17.599999562431393,0,0,27.000000702866206
3852.031195854226,3857.468716886033,17.60000021726719,17.19999964246003,0,0,9.99999996367733
3857.468695750228,3857.468716886033,17.199999436031835,31.30000056685756,1,2,89.99999967309597
3857.468695750228,3869.4219108937123,31.299999653299025,30.099999444977325,0,0,17.000000739188877
3869.4218420429906,3997.687508101959,30.100000185517075,3.5,0,0,147.00000026699416
3997.6874899371755,3997.687508101959,3.5,4.700000015282749,1,2,14.999999945515995
3997.6874899371755,4002.234419790122,4.7000000070177235,3.90000000509425,0,0,8.000000171176218
21165.4531027104,21214.4997428948,67.0000017943378,57.600002455297094,0,0,52.999999006552436
21214.4999475989,21215.890500311496,57.59999781492753,57.199998449427326,0,0,2.999999939044611
21222.32757745745,21234.094117484245,56.40000122306969,53.7000015331186,0,0,17.000000739188877
21234.093654181386,21303.54681274503,53.699997387693095,40.3000008091625,0,0,59.000001387571075
21303.546393815963,21303.90614719719,40.29999997554984,40.3000008091625,0,0,2.999999939044611
21303.90588693755,21378.031521204397,40.000000827585374,24.699999844380812,0,0,54.00000140573241
21378.030705696747,21378.031521204397,24.69999970457418,32.90000024674302,1,3,29.99999989103199
21378.030705696747,21409.5318439754,32.89999990231634,27.000001086673837,0,0,34.000001478377754
21409.531623339797,21419.390916647993,26.600000539518,25.40000004482224,0,0,16.000000342352436
21419.39105506332,21451.26521342291,25.39999963377399,19.200000604282994,0,0,59.000001387571075
21451.26611184402,21451.26521342291,19.2000004662845,49.40000205293489,1,3,29.99999989103199
21451.26611184402,21514.968557449138,49.399999055147426,36.00000132897878,0,0,115.9999979767822
21514.96829298921,21523.188000325208,35.99999876708005,34.49999992662849,0,0,21.000000324191102
21523.187370913492,21532.51605652961,34.50000015133364,33.299998804748256,0,0,14.999999945515995
21532.515551690667,21532.51605652961,33.30000068355169,49.80000061094012,1,2,121.99999635311377
21532.515551690667,21541.390286629616,49.79999983638278,48.59999948905988,0,0,16.000000342352436
21550.703240730953,21558.875234898045,46.59999933834817,45.400000129288955,0,0,13.000000153014883
21558.874386239022,21558.875234898045,45.39999987056622,54.49999864912907,1,1,439.99999840180254
21558.874386239022,21616.577693573206,54.49999895016381,43.89999872693866,0,0,59.000001387571075
21616.578358077735,21616.577693573206,43.900001254819806,44.70000129081367,1,2,8.99999956684089
21616.578358077735,21717.859436085306,44.6999999413664,25.00000012485087,0,0,134.00000111515106
21717.859553532806,21717.859436085306,25.000000290500694,57.199998449427326,1,3,29.99999989103199
21717.859553532806,21738.15650915897,57.2000027855404,53.7000015331186,0,0,26.000000306029765
21738.1562688864,21832.40594335547,53.699997387693095,29.400000606502037,0,0,98.0000028477875
13491.593098276771,13542.046416848618,72.09999881343008,62.699999051491275,0,0,92.99999886126176
13542.047292163483,13550.421571320625,62.70000058586802,60.30000225559535,0,0,17.99999913368178
13550.42215044045,13633.48372623988,60.000002502339655,42.2999990470532,0,0,138.99999709230264
13633.485033367104,13633.48372623988,42.3000010058025,70.50000089584826,1,3,31.00000028786843
13633.485033367104,13791.813140203205,70.50000144033687,35.19999876510378,0,0,182.0000041445519
13791.812461393985,13791.813140203205,35.20000008053346,37.19999972692674,1,1,105.99999801310487
13791.812461393985,13800.594209519317,37.20000111078612,36.00000132897878,0,0,13.999999548679556
13800.593413752746,13800.594209519317,35.99999876708005,54.49999864912907,1,3,22.999999115520446
13800.593413752746,13808.874872339089,54.49999895016381,52.10000185323314,0,0,13.000000153014883
13808.875070109303,13808.874872339089,52.10000001459991,61.900001935480816,1,1,463.9999919071288
13808.875070109303,13912.062418315976,61.899999023397314,42.2999990470532,0,0,114.0000011877964
13912.062910564791,13912.062418315976,42.3000010058025,70.50000089584826,1,3,31.00000028786843
13912.062910564791,13944.015236323034,70.50000144033687,64.29999873137675,0,0,62.99999897022977
13944.015191793833,13944.015236323034,64.29999795896121,70.10000233784302,1,1,301.9999876899316
13944.015191793833,13953.141000539552,70.10000065910153,69.00000221743024,0,0,18.99999953051822
13953.140991258115,13962.624768339887,68.99999994866636,67.40000253754476,0,0,16.000000342352436
13962.62495238798,13967.69936932539,67.40000257557315,66.999998531675,0,0,11.00000036051377
13967.699131226378,13967.69936932539,67.0000017943378,67.40000253754476,1,1,13.999999548679556
13967.699131226378,14014.046859312299,67.40000257557315,58.79999812931279,0,0,107.00000041228485
14014.047114790965,14015.780980761056,58.800000158633594,58.39999957130756,0,0,14.999999945515995
14015.780670510618,14023.233843472519,58.39999937739824,56.79999989142209,0,0,13.999999548679556
14023.234161231518,14119.62464483022,56.80000200430504,37.19999972692674,0,0,141.0000018906626
14119.624918777003,14119.62464483022,37.20000111078612,49.00000077099738,1,1,558.0000252050671
14119.624918777003,14129.343976326973,49.00000114983619,47.79999964911715,0,0,17.000000739188877
11963.250032714423,12141.46852266528,91.30000180163776,55.99999732754709,0,0,236.0000055502843
12141.468747741108,12141.46852266528,56.00000044183433,56.79999989142209,1,1,64.99999976390265
12141.468747741108,12244.530967018083,56.80000200430504,39.20000068874971,0,0,187.0000001217035
12244.531431332043,12244.530967018083,39.19999926511466,39.59999924675494,1,1,59.000001387571075
12244.531431332043,12278.67173257829,39.60000004635002,34.099998644690984,0,0,52.999999006552436
12278.671960506745,12278.67173257829,34.09999937009829,66.59999997366977,1,3,29.99999989103199
12278.671960506745,12357.546975695712,66.60000101310246,50.09999816747791,0,0,118.00000277514215
12357.54674856691,12369.953330373615,50.099998984347245,46.99999980917442,0,0,21.000000324191102
12369.953255629676,12369.953330373615,47.000000119583525,87.79999981805058,1,3,57.0000005938982
