event,charge_mode,duration_minutes,km_driven,charge
0,0,53.52821703898872,35.954191520072555,-65.90994303982778
0,0,25.262584901763255,16.848520016794648,-27.151639499078456
0,0,17.265037883947713,10.476669877743827,-47.302182878385075
0,0,27.104413084196228,21.341695751817234,-67.27026177120054
0,0,44.63968742119907,35.91277390597042,-70.38459823425862
0,0,20.049488348039404,13.12583898308376,-66.00052111129314
0,0,22.061042296886438,14.48319216921184,-68.86090205236236
0,0,27.952087770700857,19.050618959273038,-69.79379472649278
0,0,34.89943121550449,24.18655667348485,-68.58812386931781
0,0,66.3085722137306,40.80128371211161,-37.12333242892776
0,0,55.37797621173062,39.31916204156672,-66.61838505665334
0,0,16.443150865747047,10.227758441962155,-27.713017766887717
0,0,33.03161129895293,22.61570511192177,-67.5015934621395
0,0,29.87706449965494,19.52853889069008,-63.954665222594464
0,0,23.765526832353984,14.761689627721076,-66.89250957414134
0,0,25.839824584690422,16.555554993171636,-68.73312830430521
0,0,85.14851651772074,67.43649797062056,-71.36646037596715
0,0,33.95857015051614,24.32581103817237,-61.02848667424998
0,0,39.41997803202292,34.860959803124565,-68.93723978777192
0,0,34.926400994788665,21.951107239101372,-39.48465420176291
0,0,91.22928069249015,63.40697747748567,-67.94805867642843
0,0,25.01079342454713,16.19164409590615,-59.61386648088842
0,0,34.71167595860373,23.03997572212616,-57.77160841810109
0,0,34.55230607267418,23.824643537182588,-61.20091532254722
0,0,25.389164536614924,19.69886985010734,-70.13714019411228
0,0,38.13769831329069,31.121449957914592,-56.15299487730632
0,0,20.216213795449256,12.313608265711045,-28.782124930605427
0,0,24.810590152954266,17.037278841796507,-69.50374110013526
0,0,22.13826558106038,14.169928316281267,-57.97194839568772
0,0,51.047570935242526,33.67837829753933,-40.91706661853113
0,0,45.64280510552479,29.791682215834403,-62.772792791304695
0,0,38.93707006994444,29.44238117836343,-70.49549596369756
0,0,57.28660561434558,44.97090952030201,-71.06034311138039
0,0,21.077228135565743,16.884204986778766,-68.07807128446849
0,0,27.82775837510235,19.761110388776785,-69.06062949201318
0,0,17.43721427856803,10.434915546525884,-54.68867428218579
0,0,24.57609095548913,16.235669506582987,-68.3207705761993
0,0,35.673462042529536,28.120759454540895,-70.4134374778552
0,0,68.7841442485726,68.98976979925058,-27.305251731396666
1,360,34.22872755104848,6.9577196053931685,24.61854720065361
0,0,94.70153958085106,68.22864823171062,-69.17155194154724
0,0,58.65510773583362,46.49828935247073,-70.85510907538391
0,0,22.764677771589035,17.80726917186361,-68.8343339349781
0,0,43.63147360680001,39.83045359776223,-71.20871364268795
0,0,28.496160324243853,21.634621327409945,-69.3127265832724
0,0,50.8643639560479,38.44852428875512,-56.249025421119626
0,0,49.76077970741941,38.80465265318503,-71.73510855231251
0,0,29.897178770626184,26.064770380873473,-65.11889739400966
0,120,17.391771946983425,17.64227778511956,-14.026316083821236
0,0,33.85272801466416,32.71312162632853,-44.987501419745094
0,0,36.96487140842776,23.002586033689646,-49.69455725407
0,0,25.904631107495224,17.479613832163416,-67.89800334614591
0,0,25.70105615388415,17.115432434118706,-68.08428201320767
0,0,33.30963350628675,25.081821268071586,-70.10230463607522
0,0,46.06351895491182,34.847894051944785,-70.18141778763743
0,0,58.8778115615273,49.00792795691102,-71.99390843230947
0,0,31.285671988224387,22.6463604580422,-61.75208809424661
0,120,12.93487895718178,5.744701831141509,-13.531010727083363
0,0,23.556008232088118,23.9851857496517,-63.698405787740825
0,0,43.60797110793369,30.341542674800852,-47.36325140135894
0,0,93.71009593186648,66.24407981690753,-61.1892370291915
0,0,46.25949567418196,34.11526523314969,-67.09737827315317
0,0,50.96091833968831,42.91242394985967,-71.14522281060428
0,0,75.6970777847967,59.85286773926886,-70.78848815883553
0,0,89.19456435446783,72.77415459664714,-72.24642680603176
0,0,56.99214415913452,51.39910976178304,-69.40528538488533
0,120,11.005057043953437,5.108359666669606,-10.32794837821291
0,0,25.379032944683427,21.609522518129396,-61.299507388637565
0,0,25.685892776956003,20.09886583309288,-67.05322193819984
0,0,34.2235799449138,28.198415719909626,-35.92953606460028
0,0,34.00519643151172,20.723256301026517,-41.75715433094355
0,0,33.27626598794948,23.206101239741432,-68.07901845442872
0,0,27.391248728604918,17.77025283085675,-67.4724742309393
0,0,62.26162722277145,49.636368892241876,-71.7979946528062
0,0,26.77265170724716,20.70318711560965,-40.26032811180349
1,360,15.671498968128525,1.9717081808168937,26.209359741846654
0,0,25.26919589878479,23.47035373273646,-63.89015149899606
0,0,41.381877804408724,33.15798269949308,-70.70321918316644
0,0,66.7580538276874,51.83664477217696,-68.81961324844247
0,0,157.41541341744596,109.1114822933252,-60.51127671112431
0,0,40.862340947820506,26.244394169143636,-60.105645451005145
0,0,21.87548948003901,16.387185164403743,-63.65299471280173
0,0,45.284483919351565,37.0191446347259,-71.5327547977143
0,0,37.97450816823691,30.483927522464594,-41.35687822406103
1,360,23.087756240047366,3.3317207629521706,15.160903184293488
0,0,26.629145640366218,21.541033693231537,-64.45854923297208
0,0,36.1491523254349,25.52090038708024,-59.8795778392682
0,0,158.2202048679872,121.45811842240778,-72.01767094900386
0,0,131.6160379863895,102.64421441326154,-71.73811035249415
0,0,46.95951127871343,29.093598600719304,-33.600234881497336
0,0,42.32251825770559,26.92467826944254,-35.870603357844416
0,0,121.750202252178,99.5605280718459,-72.21321366686887
0,0,54.58546915554361,44.78721131404479,-54.20285311520347
1,240,14.676361911742305,2.5578888287197152,5.668170163868496
0,0,23.303227679121832,18.56146761008532,-57.10121609210069
0,0,24.782125729460276,16.71232146559742,-68.73400833969133
0,0,71.24831801268785,56.674348333003806,-71.77166931277712
0,0,37.38767003829933,27.29102930915394,-70.4955633584832
0,0,25.611690034524656,19.468328516723037,-44.694074411144626
0,0,118.73619061564894,90.65144965773221,-60.745634662128495
0,0,152.74640228628044,109.35939625748348,-70.38916520677836
0,0,86.97195303880682,70.60886911959119,-71.06890146852098
0,0,13.01818285110231,7.605658434130608,-17.816219959739307
0,0,20.65032061294025,12.87191342087888,-65.97811689877248
0,0,28.269259361119648,23.054632074242107,-67.4979426944082
0,0,97.89010654140698,83.08974126036341,-71.63377697926029
0,0,33.41314818879355,26.071972464120297,-70.00152367061526
0,0,23.988059683986766,15.561687229125054,-60.686145102703705
0,0,93.48713104900453,73.36609483308155,-69.5793283854994
0,0,34.1074315662079,19.310226446699836,-29.557971621100293
0,0,54.36624364085236,43.17497876869342,-62.453539268173444
0,120,10.780871443065273,7.818081146310729,-9.726722357923222
0,0,22.045985548942514,15.67582587823332,-62.071900551739006
0,0,19.73546047422429,12.570841827028513,-65.41531683517677
0,0,32.66605772616048,22.540355147467565,-34.89189992386862
0,0,33.16951199043936,23.928115720668455,-69.36639677209541
0,0,31.39865826601899,23.2100418161971,-69.28547254830156
0,0,169.4096886899461,135.11679603938208,-67.75216155046292
0,0,40.46078722383905,29.274338204703767,-66.02870514226339
0,0,37.06913617068562,24.395093050250974,-45.70316430645971
0,240,27.263007152344056,11.567058518793523,0.4513994992569934
0,0,28.052826422756457,26.762817365674714,-67.7593683689295
0,0,26.788750845433356,20.220378446151436,-65.66090967909375
