event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,min_per_perc_of_battery,charge_per_min,soc,end_soc
1,1,674.6044810525159,4.769321078421188,19.09550411111725,19,19.09550411111725,35.327922066208586,0.028306221863994296,0,19.09550411111725
1,1,670.3769021293402,5.825707358005847,29.133976804977195,20,29.133976804977195,23.010140586602454,0.04345909996665754,0,29.133976804977195
1,1,235.7849130445718,2.1281317589266746,30.887551308434357,42,30.887551308434357,7.633655082919662,0.13099884513219684,0,30.887551308434357
1,1,146.48511316867956,2.4990089347205715,9.999012065829362,43,9.999012065829362,14.649958636341484,0.06825957839357619,0,9.999012065829362
1,1,163.5725434374864,2.514073656740771,21.18997804647215,46,21.18997804647215,7.719335200761053,0.12954483436623007,0,21.18997804647215
1,1,633.7691874310201,2.5804469210671432,41.06566827946885,61,41.06566827946885,15.43306645146887,0.06479593690240498,0,41.06566827946885
1,1,177.57087512606088,6.444258085098528,15.479252068214592,62,15.479252068214592,11.471541024303654,0.08717224633389671,0,15.479252068214592
1,1,384.98628183341793,5.2853690532040405,10.645450724431427,99,10.645450724431427,36.16439470710903,0.02765150662962498,0,10.645450724431427
1,1,779.7641067633007,1.567543906301834,34.38218791757548,111,34.38218791757548,22.679304430323967,0.044093063042221145,0,34.38218791757548
1,1,317.65778091326763,1.9034934043552327,10.286839486226384,117,10.286839486226384,30.880017262697365,0.03238340158598248,0,10.286839486226384
1,1,259.6849063006989,2.3154236830551933,4.745760063249833,118,4.745760063249833,54.719350080853054,0.018275070857428036,0,4.745760063249833
1,1,257.32446688091375,2.5949380600234506,11.330409391380783,132,11.330409391380783,22.71095933008956,0.04403160542298662,0,11.330409391380783
1,1,488.6859592577645,3.514853604336586,25.61020448581864,141,25.61020448581864,19.08168907938118,0.052406262141675666,0,25.61020448581864
1,1,444.38876944020416,2.19658510253835,24.956199208292944,143,24.956199208292944,17.806748765354214,0.05615848312217752,0,24.956199208292944
1,1,817.7676530018707,2.6980994240423204,31.658796907662374,163,31.658796907662374,25.830661076193532,0.03871368204825528,0,31.658796907662374
1,1,706.5287712481479,2.093107403136253,30.10667834909537,165,30.10667834909537,23.46750986793524,0.04261210523091531,0,30.10667834909537
1,1,295.7152302015733,1.8704363568080304,17.674226766088793,172,17.674226766088793,16.731438049044193,0.05976772570706356,0,17.674226766088793
1,1,396.8778977608327,1.6971103876453673,22.014211113972703,182,22.014211113972703,18.02825891448498,0.055468473397424986,0,22.014211113972703
1,1,171.49787658734778,2.297602255497185,2.255116560563323,190,2.255116560563323,76.04834250541266,0.013149530509870428,0,2.255116560563323
1,1,655.3749891925255,6.146808188463657,28.941376763240683,200,28.941376763240683,22.644914046554174,0.04416002630631172,0,28.941376763240683
1,1,494.6079614988773,1.7666426823135764,20.60229693146708,206,20.60229693146708,24.00741835457356,0.04165379155853691,0,20.60229693146708
1,1,486.40237831378494,1.5050011344006775,31.085710067424827,215,31.085710067424827,15.647137455080788,0.06390945327033537,0,31.085710067424827
1,1,671.9624085983777,2.175626262090662,23.38935956011612,218,23.38935956011612,28.729406073359012,0.03480754170296988,0,23.38935956011612
1,1,506.04926384326825,1.874566971527356,18.663879227460495,235,18.663879227460495,27.11383082133906,0.03688154604892579,0,18.663879227460495
1,1,668.3373185058975,3.710601795360992,32.14655849484201,259,32.14655849484201,20.790322504137848,0.048099301961331886,0,32.14655849484201
1,1,437.40489593866937,5.857301984914646,10.14394029476624,260,10.14394029476624,43.11982161057751,0.023191190562687643,0,10.14394029476624
