event,charge_mode,duration_b_e,duration_minutes,km_driven,charge
0,0,-9.505279728513415,23.874933685454224,16.006445455639174,2.993828495255684
0,0,-7.838900515174828,11.711160611954536,9.639326966937425,3.522753181350936
0,0,44.81928258287371,15.054901240224858,10.741492958320027,0.954094863376838
0,0,-9.34179157887047,9.98428123215501,7.929864888895704,3.5234942637813447
0,0,32.737658313340944,13.578086131940195,9.56212083177162,1.1112792795450304
0,0,70.2919362103712,16.15790546394782,11.20635629613575,0.4249869883662001
0,0,57.48736434333114,13.22505411107034,5.3365809627716905,4.4875092774509255
0,0,50.56986575474184,14.786535390470458,9.749121401708527,0.5946032704738542
0,0,45.90670376169692,16.678219976748526,10.955829604398977,0.7125352981366291
0,0,52.06525736203184,32.869958082016495,14.039348291685826,1.1168165808509514
0,0,11.125724843483113,28.58564778003366,16.785982209039705,1.598470200008279
0,0,7.031021645987494,14.288801403508735,10.744662889326552,1.8769256781605606
0,0,84.75688772562717,19.637348939728138,13.572259662303521,-0.43884034212618417
0,0,36.84136085852333,13.470461637464087,8.971050565291236,1.5227798708792477
0,0,2.1983719381732953,10.969467782039825,8.307795334359382,2.308985061862174
0,0,-8.291867682077282,10.192321734087917,8.05680442383743,2.6320970015237037
0,0,-4.276658722481443,9.812339237456895,7.758225804616417,3.5644120060629945
0,0,30.655809215126283,12.691780499825589,8.741317916528152,1.614973855930586
0,0,50.515869668621235,16.97098272193514,10.815740491213074,0.47476441273731496
0,0,40.82807188377774,29.46943843886533,16.411778193581476,0.3096529125943306
0,0,30.41882639270807,32.08590780733646,18.849504447636857,-0.856344533823659
0,0,-4.534640022835447,12.622972632466459,9.907739113842123,2.363616992490961
0,0,43.188900760282195,15.165912124165276,11.166782173021184,0.7578745546941263
0,0,-18.73861045517333,9.461761521654823,8.012999499472821,3.635264482472124
0,0,-2.4722895112772676,10.79993229320967,8.633379652468648,2.586449654517608
0,0,5.619623950440655,11.01164506059044,8.367006827844813,2.6356858389114564
0,0,8.043448260752484,10.535383025717982,7.679123346279599,3.3338104686702934
0,0,60.26066332214759,15.997461934453035,10.869593392439254,0.49285015474703187
0,0,27.189560464426904,15.381030584533363,10.79372919473288,0.9518965963922312
0,0,63.87840109224271,36.26327107657912,20.163084408710397,-1.8283116117746658
0,0,25.23820190767219,35.24991333290692,20.771695664522664,-0.38752246551206326
0,0,26.67209797243595,14.481572818744661,9.500209965926855,2.460240818587039
0,0,35.39696555479168,14.393659059687455,10.20441295674277,1.2937271124984306
0,0,5.810110143143902,11.235049328404592,8.10496412897589,2.4654533759065913
0,0,102.77658157716905,20.30276160045001,13.520530614851713,-0.3591448371653314
0,0,41.76550393448633,14.182686260688543,9.554277718032367,1.0834345644066872
0,0,70.83039718029795,17.41785008734784,11.460381182845502,0.1575394986747085
0,0,134.1618066348965,30.337492130370983,22.219955427626747,-3.491658636690829
0,0,155.09878902824312,45.96050064871086,27.693697896192536,-4.572331682384359
1,3,68.63755612727982,75.87711898621849,7.893826999926193,33.03090693906478
0,0,56.98490076415146,33.34056694229463,15.385195332689333,-0.13401398692751343
0,0,69.4025006806587,20.77100623876771,14.63572924924581,-0.8821991511994156
0,0,9.93481116626208,12.063662245549443,9.301136889858878,2.6376176492918546
0,0,41.113051227192045,14.483724701952033,10.648158214193026,0.9975605969360828
0,0,12.754606774793501,10.985625750010419,7.823311532471495,3.2040877362719016
0,0,45.19125562059526,14.797791182813155,9.46010540769053,0.8059866252890231
0,0,190.7032082597998,51.60401980467789,42.5238552159381,-8.494776901967057
0,0,153.95287208945774,33.30713691731143,23.91213926839557,-3.331626465565293
1,3,50.57736521114748,37.511253031008316,3.5240802773628843,35.81170634782222
0,0,16.876308015349423,38.44240350470976,22.48502646725057,-0.04971377877542693
0,0,25.230702451266552,29.59666887820688,16.900313871724812,-0.24148759287564303
0,0,4.194727233363665,13.014071200702238,9.575662777031495,1.8127346168563037
0,0,33.625593951772316,14.163430536883332,10.020338585339443,1.065865082067603
0,0,51.17282204975709,15.207604056994622,9.925524540076065,1.0074777786734472
0,0,31.48824887615592,15.076018375176982,10.418641825167498,0.8840251032425215
0,0,184.63914781017593,60.22474889017258,51.833624180142294,-10.577139427132622
0,0,157.4971151867776,36.3330395240116,27.6315531598824,-4.37003283241846
1,3,41.669510892494145,31.733120297758003,3.0962505390672765,36.324310566910555
0,0,14.717964461799056,17.76509472817771,12.535061054685086,4.2031168130864245
0,0,36.61187749251076,25.70392410587347,15.379344344480403,5.087244806110888
0,0,43.926847270598955,36.13473535139628,20.60575893390956,-1.5104705168148627
0,0,65.29429846163293,17.951888485789745,9.661725699429528,0.49362454425296676
0,0,46.3506715809126,15.312443328865719,10.296365610950927,0.7448598149329939
0,0,52.19124822964841,15.850793766660795,10.108129472350589,0.6235138120289747
0,0,170.71415715612784,41.53042668687088,33.163694210737724,-6.044879125159397
0,0,138.41999798203506,27.62952773971752,20.78030942371106,-2.1656206923784254
1,3,34.03356438024093,29.72290840336751,2.5386193464528857,35.76968114527941
0,0,60.69713168495764,21.799235048876845,13.646023252396239,-0.5961330062898327
