odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
17803.125068564543,17809.062375686957,74.90000120526481,74.09999775924867,0.0,0.0,20.999999967748764
17809.062628301508,17813.515571132226,73.69999878401472,72.90000083354683,0.0,0.0,13.000000452370715
17813.51556467288,17895.437545180765,72.09999738753068,49.79999956275552,0.0,0.0,82.00000176340967
17895.437828966315,17902.921530306834,49.40000058752157,48.200000914045596,0.0,0.0,9.999999748474385
17902.92163794442,17994.531190396432,100.0000001,81.10000180803578,0.0,0.0,279.0000080735631
17994.531303129654,18000.265672506015,81.10000180803578,80.69999733725358,0.0,0.0,19.99999949694877
18000.26531073221,18005.702963398056,80.69999733725358,79.19999843235215,0.0,0.0,47.00000087249019
18005.703327387044,18007.62536067632,79.19999843235215,78.40000048188425,0.0,0.0,9.999999748474385
18007.624934233823,18010.937453993847,78.40000048188425,77.19999806063414,0.0,0.0,6.999999753081705
18010.937791907476,18012.343972177507,77.19999806063414,76.7999990854002,0.0,0.0,8.000000223881697
18012.343982340542,18014.64019488664,76.7999990854002,74.90000120526481,0.0,0.0,238.00000152382904
18014.64094679296,18015.390649439116,74.90000120526481,74.90000120526481,0.0,0.0,2.0000000559704243
18015.39072827885,18100.577988626326,74.90000120526481,51.70000019066502,0.0,0.0,66.99999895243167
18100.578230251187,18189.890491443217,100.0000001,81.89999975850368,0.0,0.0,89.99999986178041
18189.890930984002,18195.468901435408,81.50000078326973,80.69999733725358,0.0,0.0,20.999999967748764
18195.469006446907,18197.624939607966,80.29999836201964,80.29999836201964,0.0,0.0,6.999999753081705
18197.624978365864,18198.62492263555,80.0000018783683,80.0000018783683,0.0,0.0,2.9999999953926806
18198.624998255516,18281.172119717226,79.59999740758609,58.8000012354865,0.0,0.0,55.99999802465364
18281.171924832954,18286.500066670735,65.4000008134914,64.30000088382393,0.0,0.0,5.999999990785361
18286.499761892104,18288.140225748688,64.30000088382393,64.69999985905787,0.0,0.0,93.00000269118769
18288.140317397345,18295.01580998601,64.69999985905787,62.69999948733987,0.0,0.0,13.000000452370715
18295.01533742302,18295.046650584056,70.10000251136094,70.10000251136094,0.0,0.0,0.0
18295.062957417766,18297.84379937056,70.10000251136094,68.59999811091124,0.0,0.0,8.000000223881697
18297.84359162073,18300.703563916733,80.29999836201964,80.29999836201964,0.0,0.0,4.000000111940849
6380.484365346035,6445.078150427029,65.4000008134914,45.799998819319526,0.0,0.0,41.000000881704835
6445.078087041819,6445.078150427029,45.799998819319526,45.799998819319526,0.0,0.0,1.0000000279852121
