event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km,soc,end_soc
0,0,32.719181021470334,19.86044757337192,-3.3170712735611687,0,-3.3170712735611687,3.3170712735611687,36.419825227910486,5.987344236969011,0.1670189587272224,100,96.68292872643883
0,0,17.91524856069543,12.38648568398016,-2.2886820096719447,1,-2.2886820096719447,2.2886820096719447,41.48360758272173,5.412060579685168,0.18477250675161,100,97.71131799032806
0,0,17.775910216352816,10.567874428234443,-2.6309621712977247,2,-2.6309621712977247,2.6309621712977247,35.67032337453844,4.0167337043169375,0.24895850051629304,100,97.36903782870228
0,0,16.33554935165547,9.855493719850807,-0.6239360875837576,5,-0.6239360875837576,0.6239360875837576,36.198943204265255,15.79567830098912,0.06330845570192326,100,99.37606391241624
0,0,58.1506680726661,42.33523164132585,-9.308464593642,6,-9.308464593642,9.308464593642,43.681594428208115,4.5480359532379016,0.2198751307777297,100,90.691535406358
0,0,148.51796741045874,113.19784739812734,-22.48225396717157,7,-22.48225396717157,22.48225396717157,45.73097088729314,5.034986597136482,0.19861026056528616,100,77.51774603282843
0,0,156.80283357997348,101.0688404167958,-18.475221265910385,10,-18.475221265910385,18.475221265910385,38.67360229759423,5.47050771203933,0.182798389589915,100,81.52477873408961
0,0,41.882438378667615,7.4278661615531,-0.4701240128124055,11,-0.4701240128124055,0.4701240128124055,10.64102251315397,15.799801667474185,0.06329193372462527,100,99.5298759871876
0,0,148.76855287709475,66.55611937204047,-14.887091653518702,13,-14.887091653518702,14.887091653518702,26.84281782065563,4.4707267827097255,0.22367727857301448,100,85.1129083464813
0,0,16.964653004820253,11.903361430279515,-2.832519938833215,16,-2.832519938833215,2.832519938833215,42.099398414682646,4.202392811816464,0.23795966840323873,100,97.16748006116678
0,0,46.2767217704255,33.963480483407935,-7.716178214357001,18,-7.716178214357001,7.716178214357001,44.035289256526326,4.40159357908741,0.22719044410441266,100,92.283821785643
0,0,138.78622681605552,93.58288914390826,-16.803701517337437,19,-16.803701517337437,16.803701517337437,40.45771311353877,5.569183018833851,0.1795595505872589,100,83.19629848266257
0,0,80.05678397077567,41.70664982017247,-7.966335168466927,20,-7.966335168466927,7.966335168466927,31.257800589689396,5.2353621757291275,0.19100875286832095,100,92.03366483153307
0,0,130.11286345783378,95.71815466990331,-20.69144492760823,25,-20.69144492760823,20.69144492760823,44.13928898010446,4.625977306311183,0.21617053733396144,100,79.30855507239177
0,0,39.669978877676485,28.605705361926624,-5.842546968117972,27,-5.842546968117972,5.842546968117972,43.26552144149076,4.8961019086409205,0.20424411473853166,100,94.15745303188203
0,0,20.62245367944403,14.843170943171012,-2.0902967410801523,28,-2.0902967410801523,2.0902967410801523,43.18546524257586,7.100987458604019,0.1408254846005023,100,97.90970325891985
0,0,24.879421000697928,16.024402762576578,-0.9257897862918868,29,-0.9257897862918868,0.9257897862918868,38.64495744204109,17.308899925068236,0.05777374670424398,100,99.07421021370811
0,0,14.046430964734448,9.454940533437233,-1.215261579673836,31,-1.215261579673836,1.215261579673836,40.387229569597565,7.7801690529662295,0.12853191147803464,100,98.78473842032616
0,0,15.434894767440454,10.15784314811136,-2.1577269154791594,32,-2.1577269154791594,2.1577269154791594,39.486539951820426,4.7076592849821495,0.21241979069940098,100,97.84227308452084
0,0,15.3696608094834,6.211270591838742,-0.4824059969120071,33,-0.4824059969120071,0.4824059969120071,24.247525051455625,12.875608163245335,0.07766623427191552,100,99.51759400308799
0,0,29.69430425913557,20.084105225468274,-3.3397783722998757,34,-3.3397783722998757,3.3397783722998757,40.58173254412449,6.013604193633284,0.16628962728520094,100,96.66022162770012
0,0,17.643546878322688,12.115183264426625,-2.2582310158738323,35,-2.2582310158738323,2.2582310158738323,41.199822285092736,5.3648998615576104,0.18639676896218274,100,97.74176898412617
0,0,98.30684938034726,77.37939655032883,-17.490031278976225,37,-17.490031278976225,17.490031278976225,47.22726668878349,4.4242000094843865,0.22602956418250716,100,82.50996872102377
0,0,91.10434093787852,69.43437727793462,-13.383959988643449,38,-13.383959988643449,13.383959988643449,45.72847565536748,5.187879920206803,0.19275696727385652,100,86.61604001135655
0,0,55.846316448447965,37.66784213361756,-9.067737705289916,42,-9.067737705289916,9.067737705289916,40.46946462625404,4.154050696861575,0.24072888680812426,100,90.93226229471009
0,0,20.1992671406816,12.230681461722131,-2.3392171700112385,44,-2.3392171700112385,2.3392171700112385,36.33007487808121,5.228536118202044,0.19125812223400568,100,97.66078282998876
0,0,93.08426468545872,68.40875103177733,-14.395166964946554,45,-14.395166964946554,14.395166964946554,44.094725094260035,4.752202680132743,0.2104287353274392,100,85.60483303505345
0,0,94.46383783699784,68.00097110709798,-14.617037885167434,46,-14.617037885167434,14.617037885167434,43.1917478672233,4.652171776615673,0.21495336974153445,100,85.38296211483257
0,0,15.05852754490366,10.56976582040167,-1.399199904256946,48,-1.399199904256946,1.399199904256946,42.11473846516496,7.554149902557928,0.13237756900500317,100,98.60080009574305
0,0,28.58553931261868,18.23255415999009,-2.527452107336998,49,-2.527452107336998,2.527452107336998,38.269463368721375,7.213807971697029,0.13862304124582245,100,97.472547892663
0,0,72.38522565731532,47.95045024400017,-9.88149201111591,50,-9.88149201111591,9.88149201111591,39.746052989602795,4.852551637957066,0.2060771475728184,100,90.11850798888409
0,0,134.1786928095841,102.6981116935218,-19.927667888606493,51,-19.927667888606493,19.927667888606493,45.92298950441987,5.1535439203218925,0.19404122977524554,100,80.07233211139351
0,0,46.062926980206335,25.49127491632237,-6.474136551132531,53,-6.474136551132531,6.474136551132531,33.20406659430419,3.9374014920743585,0.2539746078760095,100,93.52586344886747
0,0,64.78154956132522,44.22389625902842,-8.753768557859814,54,-8.753768557859814,8.753768557859814,40.95971450991369,5.051983721836097,0.1979420471363988,100,91.24623144214019
0,0,42.25606633936845,7.7826208892135185,-1.429734165743881,55,-1.429734165743881,1.429734165743881,11.050656007650288,5.443404148605677,0.18370857145636504,100,98.57026583425612
0,0,45.75282415606891,29.28890861646798,-6.307817669501787,57,-6.307817669501787,6.307817669501787,38.40931241738388,4.643271278762456,0.2153654051129496,100,93.69218233049821
0,0,41.82528156626509,16.62330557635953,-3.4635058311038875,58,-3.4635058311038875,3.4635058311038875,23.846781114942708,4.799560441641109,0.2083524131343309,100,96.53649416889611
0,0,55.04984205867573,29.549299429067947,-6.415045635767925,63,-6.415045635767925,6.415045635767925,32.20641330549763,4.606249293740324,0.2170963697859239,100,93.58495436423208
0,0,17.54145330279521,12.228139881484012,-2.337210418710896,65,-2.337210418710896,2.337210418710896,41.82597531825532,5.231937947730237,0.19113376534479512,100,97.6627895812891
0,0,122.89793457713438,94.13827796255008,-19.159640034090963,66,-19.159640034090963,19.159640034090963,45.95924819393906,4.913363601562909,0.20352656165766084,100,80.84035996590904
0,0,17.49594111084163,12.43863598004128,-2.086408140012693,67,-2.086408140012693,2.086408140012693,42.65664556563974,5.961746286115241,0.16773608805342408,100,97.9135918599873
0,0,17.74785943978036,11.219497421230578,-2.01849501301858,68,-2.01849501301858,2.01849501301858,37.929635827799046,5.558347852666854,0.17990957502240662,100,97.98150498698142
0,0,40.87239716409074,16.664177962328548,-3.4664285269811472,71,-3.4664285269811472,3.4664285269811472,24.462736397026195,4.807304645868782,0.20801677315361378,100,96.53357147301885
0,0,58.10664500963005,40.08476941369547,-7.385085066722951,72,-7.385085066722951,7.385085066722951,41.39089710691663,5.427800634865624,0.18423668577222108,100,92.61491493327705
0,0,16.83871865916618,11.157778160104428,-1.5158995701253275,73,-1.5158995701253275,1.5158995701253275,39.75757913395866,7.360499587173809,0.13586034319498783,100,98.48410042987467
0,0,34.31510805884986,22.86432491405084,-2.9922606730478947,74,-2.9922606730478947,2.9922606730478947,39.97829447281161,7.641154101310768,0.13087028304120438,100,97.0077393269521
0,0,16.815131592484793,11.299793182484072,-1.240533323227922,75,-1.240533323227922,1.240533323227922,40.320088321643475,9.108818740218533,0.10978371932956135,100,98.75946667677208
0,0,13.195715513748835,8.358114114727842,-0.7812537320540542,76,-0.7812537320540542,0.7812537320540542,38.00376314275365,10.698334960593252,0.0934724892876739,100,99.21874626794595
0,0,88.36930013895666,63.22738186638,-13.354949525861755,77,-13.354949525861755,13.354949525861755,42.92942125848537,4.734378197681741,0.21122097944977547,100,86.64505047413824
0,0,40.64702761379161,28.461860937141655,-4.820956511020157,78,-4.820956511020157,4.820956511020157,42.01319890975422,5.903778819012594,0.1693830393475428,100,95.17904348897984
0,0,62.07390138076289,41.18013695971275,-7.034590547595983,79,-7.034590547595983,7.034590547595983,39.80430040036898,5.853949377876121,0.17082484583472968,100,92.96540945240402
0,0,116.0696350394874,83.15863442757188,-16.82809478677457,81,-16.82809478677457,16.82809478677457,42.98728141909688,4.941654743526129,0.20236136515001607,100,83.17190521322543
0,0,225.2695984954512,174.88143623401595,-33.0941297055207,83,-33.0941297055207,33.0941297055207,46.57923769617247,5.284364260071253,0.189237522393378,100,66.9058702944793
0,0,132.71583139078598,102.88427258395654,-20.866685942095053,84,-20.866685942095053,20.866685942095053,46.51333823815361,4.930551639558859,0.20281706249191034,100,79.13331405790495
0,0,35.699979567846164,21.811351320885716,-4.094533357218964,85,-4.094533357218964,4.094533357218964,36.65775429271759,5.326944347011045,0.18772488219463024,100,95.90546664278104
0,0,138.45604465113135,99.26443115638844,-21.18210394731046,87,-21.18210394731046,21.18210394731046,43.01629361426829,4.686240394405782,0.21339067479204735,100,78.81789605268955
0,0,179.81164760308408,125.58831592430992,-23.90256342537113,88,-23.90256342537113,23.90256342537113,41.90662315764995,5.2541777084463455,0.1903247388059318,100,76.09743657462887
0,0,201.25058882957964,124.19692754117932,-21.94995277629504,89,-21.94995277629504,21.94995277629504,37.02754707853803,5.658186548597335,0.17673507075299594,100,78.05004722370496
0,0,83.51690921610486,37.25194718556152,-7.603762671077945,90,-7.603762671077945,7.603762671077945,26.762446696275557,4.899146487995332,0.20411718703459042,100,92.39623732892206
0,0,145.11200233538938,119.64595480632934,-25.18349942603914,93,-25.18349942603914,25.18349942603914,49.470458493074155,4.750966209351281,0.21048350081541511,100,74.81650057396087
0,0,130.17042840186556,100.2078477073934,-19.947627153614448,94,-19.947627153614448,19.947627153614448,46.18922236225378,5.023547258814492,0.19906252464239585,100,80.05237284638555
0,0,13.968558714501382,8.49761573403387,-0.7237657196990597,95,-0.7237657196990597,0.7237657196990597,36.50032580045119,11.740837542799293,0.08517279933008734,100,99.27623428030094
0,0,31.619630289934506,20.17491881780142,-3.055843880223847,96,-3.055843880223847,3.055843880223847,38.28302601796779,6.602077726668276,0.15146746848505338,100,96.94415611977615
0,0,48.35649804643385,26.61980134952612,-6.173660932674224,97,-6.173660932674224,6.173660932674224,33.029440623220545,4.311834038153973,0.2319198724142292,100,93.82633906732578
0,0,163.85976036723054,114.81899238061082,-22.95949439882193,98,-22.95949439882193,22.95949439882193,42.042900144594455,5.000937319704317,0.1999625142390558,100,77.04050560117807
0,0,189.8220795936186,127.31628617285506,-22.36529617146788,100,-22.36529617146788,22.36529617146788,40.24282731874627,5.692582168228852,0.1756672052238699,100,77.63470382853212
0,0,49.49338730675369,35.92032256834062,-7.814005258556392,101,-7.814005258556392,7.814005258556392,43.545602177977095,4.596915586793036,0.21753716837285542,100,92.18599474144361
0,0,36.08875619802905,25.24211552149308,-5.883939336225836,103,-5.883939336225836,5.883939336225836,41.9667256743057,4.290002680021554,0.2331000874794269,100,94.11606066377416
0,0,252.85817886679808,111.50788250906308,-22.2870245439857,104,-22.2870245439857,22.2870245439857,26.459389134761686,5.003264670391105,0.1998694983933021,100,77.7129754560143
0,0,97.28021816657063,71.4569679585173,-14.3000044867891,105,-14.3000044867891,14.3000044867891,44.0728665942113,4.996989198467177,0.2001205046244145,100,85.6999955132109
0,0,135.35377363056173,105.3405999931582,-21.680132157472443,107,-21.680132157472443,21.680132157472443,46.69567630113262,4.858854144800528,0.20580984120918766,100,78.31986784252756
0,0,37.63312628310828,25.357095258961746,-4.892321083715487,108,-4.892321083715487,4.892321083715487,40.42783222664656,5.1830398751555835,0.19293696828253365,100,95.10767891628451
0,0,33.10323656145542,21.434911447424213,-4.011740294234357,116,-4.011740294234357,4.011740294234357,38.85102547171926,5.343045629905381,0.18715917273903362,100,95.98825970576564
0,0,28.90639695671605,19.188403884831757,-2.4233341892479388,119,-2.4233341892479388,2.4233341892479388,39.828700713335145,7.918183125533633,0.1262915979772325,100,97.57666581075206
0,0,25.17961652145686,16.132155057350367,-2.713430490295977,128,-2.713430490295977,2.713430490295977,38.44098668524992,5.945298807190265,0.16820012457415875,100,97.28656950970402
0,0,106.44440576973368,71.16994409002962,-14.07664723832294,130,-14.07664723832294,14.07664723832294,40.11668452205274,5.055887448558997,0.1977892131054094,100,85.92335276167707
0,0,167.29484618557606,122.92978918263871,-23.30855255031691,131,-23.30855255031691,23.30855255031691,44.088550957371055,5.274020723391823,0.1896086595876857,100,76.6914474496831
0,0,38.67992875920978,22.412630878494443,-4.5648042833158655,135,-4.5648042833158655,4.5648042833158655,34.76629600537919,4.909877726940343,0.20367105977263583,100,95.43519571668413
0,0,20.226062269043343,13.514152713666586,-2.9365296089268185,136,-2.9365296089268185,2.9365296089268185,40.08932396401383,4.602082905135582,0.2172929129295073,100,97.06347039107318
0,0,43.32563961889284,19.847450856245167,-1.99642074871484,139,-1.99642074871484,1.99642074871484,27.485965858780354,9.941517021911142,0.1005882701599762,100,98.00357925128516
0,0,82.21421923904865,37.333190403971415,-7.8679918645969025,140,-7.8679918645969025,7.8679918645969025,27.245790873780795,4.744945221913253,0.21075058893868134,100,92.1320081354031
0,0,22.60416254329452,14.002399575873774,-2.0848094003875275,143,-2.0848094003875275,2.0848094003875275,37.167666483696095,6.716393150026562,0.14888943777748406,100,97.91519059961247
0,0,33.00540263000438,8.821954621472127,-1.7395399287334357,144,-1.7395399287334357,1.7395399287334357,16.03729193132577,5.071429793448558,0.19718305107798856,100,98.26046007126656
0,0,113.25677714325536,83.2939073589152,-17.274917531702336,145,-17.274917531702336,17.274917531702336,44.12658180457972,4.821667438125657,0.2073971323888595,100,82.72508246829767
