odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
11849.024187078136,11767.026718528821,56.58216988523999,49.0029136446926,3.505673026666045e-10,2.993935951963067e-10,47.322888487057185
11575.677710676857,11697.086925455105,52.85483304546763,48.704370918321736,2.32401373796165e-10,1.7227426869794726e-10,39.64222160687105
11550.330536833118,11710.969213123546,53.927295003332404,50.66787980063697,2.1494217216968535e-10,1.5438933623954654e-10,35.53494202232846
11463.133332729985,11704.263632985741,58.997051135056,55.020047697918045,1.9876265432685612e-10,1.4709639362990855e-10,35.8710925493887
11467.880898624528,11740.08328895854,65.95437280406718,61.34565995192112,1.813121256418526e-10,1.4133071526885032e-10,37.45620474885803
11457.064375403528,11741.498667439548,67.39205678723279,60.39903182138938,1.8189065158367156e-10,1.4499223325401543e-10,48.50805357961712
11648.924160145492,11938.139788344815,66.17756404175103,60.59598862302222,1.7848695861175655e-10,1.4034054474905132e-10,42.83233533071673
11698.41881475638,11999.657181120407,65.75342002957004,59.53474232210202,1.7984213773161171e-10,1.424628309905529e-10,45.3953323594044
11729.58423401423,12090.367170963129,66.77399223999916,61.27074604478698,1.777817727997899e-10,1.430198783054948e-10,40.525265760480096
11805.695582470635,11902.57299735687,77.70092219025817,72.74581575918039,1.709673902951181e-10,1.4884759439155458e-10,35.91047759993091
11716.351034163345,11777.776807555934,74.46842097808405,62.59891682262664,1.9011625554412603e-10,1.671000034548342e-10,80.1349944912925
12264.25299029918,12380.920350940367,60.09524495453912,51.25650289584826,2.026205649599433e-10,1.6080446075648068e-10,66.88766985831724
12571.121045919695,12533.831134451955,49.29359736055457,43.76356648498196,2.2146040573716162e-10,1.5981801552698014e-10,51.491393694503046
12549.753341793416,12488.398616449711,48.148066572242215,44.01873828492458,2.1838757675141095e-10,1.542694168165326e-10,44.27991808248684
12436.672959068424,12483.29540179487,56.64923745480461,51.14922880448559,1.958996057510376e-10,1.4747845707461236e-10,48.67780792089202
12409.294154210844,12403.1644843974,53.162257787773626,30.12331334919894,3.034156281501055e-10,3.3648416865617037e-10,158.6208917780832
12753.27887817035,12668.035897991942,46.24169348665036,44.1113994869812,2.2674903739243744e-10,1.5449763741344212e-10,37.237476608822575
12656.897770858977,12617.551403766,47.86329779683793,44.69416506089045,2.1789113525301216e-10,1.5576407313346862e-10,40.94019057585105
12599.229375890922,12765.775534413584,57.270409138529466,55.376993594462455,1.8560525495558976e-10,1.4091461198404431e-10,34.84543774896997
12494.73105478087,12692.142581692671,60.2316863046655,56.576508580876826,1.8131781835108996e-10,1.424547517672181e-10,41.303913988071876
12537.335454421407,12744.92947814912,62.01831818873095,58.3362703454468,1.7844839021563529e-10,1.4269181992858646e-10,41.708806209237096
12617.80067791795,12781.914974788926,62.96866457020035,57.92479224278343,1.8317219801247118e-10,1.4870307641103864e-10,48.072942146272105
12658.03096210205,12763.226256105761,60.73908112564966,53.43790942006385,2.076330594718456e-10,1.7086269799619912e-10,59.24372495274892
12512.346725460307,12596.615513888495,53.60836760765397,47.90025340472731,3.2105015125125646e-10,2.5768319610506294e-10,54.502968276304365
10968.968183164878,11146.95719157932,71.38914078915344,64.37903878285593,3.0025281012058254e-10,2.8191709425300357e-10,48.11140181980285
10651.668649939405,11000.799234031654,72.46349997478434,64.8570920909192,1.9948207773268223e-10,1.6605090349912644e-10,53.962313616936925
10708.989905336519,10999.642709443035,69.16447082369764,59.22519960620938,2.0376425236463546e-10,1.6327787889167667e-10,71.56176589212603
11123.648787844351,11326.979094072196,58.26893601674208,46.4083596645651,2.354913856834173e-10,1.8755185883492231e-10,82.11327467829766
11236.507054445407,11413.66586891907,54.92137986923033,49.94248801850266,2.1591009572148323e-10,1.503936480730772e-10,46.55324698322856
11250.514335638392,11305.300579660228,51.94550711403726,37.388873632570125,2.7215455193072556e-10,2.2569377906620502e-10,98.05241216973738
11302.665073479819,11277.872048579533,42.98458795690454,38.8748480235322,2.6324838399887084e-10,1.7043817788362502e-10,42.83464667963224
11158.97522682515,11395.056336902215,66.60363936363403,62.31569666230517,1.794329029507935e-10,1.4021832030266523e-10,38.722593657111965
10952.97981235152,11095.272919543666,67.24494211084132,53.879629429403664,2.0816181786358356e-10,1.7609340138733386e-10,92.10553752034663
11593.917168554653,11663.224976812407,53.60342004662316,46.24661519498156,2.2093672305345535e-10,1.6186214052140711e-10,60.180516343096194
11656.126973733359,11605.30625203178,46.8685909356095,38.28336740416117,2.523422939702868e-10,1.8717856146395204e-10,64.14270016202231
11670.531935890756,11834.123111391278,61.456165057371344,57.256239116183934,1.8237975891679524e-10,1.3849389506503939e-10,41.5862963422624
11488.201863891301,11545.819764345064,60.437183337285084,49.26191339797809,2.1222883369773625e-10,1.7150096828117965e-10,78.53697307315194
11848.668402268837,11821.101230105509,49.132747663988006,41.409289157695376,2.3466406855732203e-10,1.7483149422332644e-10,59.75742224922132
11844.746789146535,12006.054665237192,59.376314917955185,55.97788011885223,1.826116000302136e-10,1.375370193272829e-10,38.59039873571412
11692.367812924971,11820.560897558928,63.1157224433653,55.94899304959489,1.8423199653625487e-10,1.4578362461179494e-10,56.437487761287755
11840.490006783324,11900.667193892083,56.2668551747689,44.13999085759548,2.257359679788351e-10,1.920139999128878e-10,80.21550647851615
11846.541008614735,12082.107802036819,62.45052825907927,59.46528539901705,1.7678947187960148e-10,1.3843198539689181e-10,35.31455574067971
11785.649934794606,11957.563811786566,69.64118054171,64.6414256296892,1.68305158149451e-10,1.4037678483873606e-10,43.20519945794219
11647.856140699261,11723.782148079727,67.69452828818532,56.389761446937946,1.9376802956685422e-10,1.6742064617574215e-10,81.26559583798645
12273.797333445062,12341.240511343532,55.19222333365065,48.776671924719025,2.0711745601147412e-10,1.602883101440966e-10,57.916591952615775
12461.289277761847,12580.5725614679,55.05281117477672,51.99934627426199,1.9532812293618916e-10,1.4678785810247063e-10,43.59812458635283
12391.228266118518,12463.247201101036,58.941457817250544,51.875781875836275,2.1136286668479442e-10,1.6854488058015702e-10,60.29350864469959
11870.185070502188,12087.338780052427,54.63552331203798,29.323168950099433,4.687750246375799e-10,5.622800439596176e-10,189.83663031856497
11985.501244869909,11877.760953435234,60.191770677382486,49.35926814395089,3.4205217380076647e-10,3.1136937905102967e-10,64.2702933217206
11720.22543098385,11794.105896669917,50.63435515812978,44.60321353462461,2.4380567483603954e-10,1.8587815575301646e-10,49.51358666406938
11635.387711933783,11901.308672432604,60.278844343331166,56.827325546258045,1.9439371535554528e-10,1.4668236253783106e-10,36.53545043522526
