event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,min_per_perc_of_battery,charge_per_min,soc,end_soc
1,2,164.32435082914228,3.418539688385317,6.766047315861769,12,6.766047315861769,24.286609767554193,0.041174952353208005,0,6.766047315861769
1,1,168.98768783638386,2.690132432146914,3.5099916966928504,46,3.5099916966928504,48.144754301158535,0.020770694845480525,0,3.5099916966928504
1,1,293.81149790173737,2.0544878248582554,10.95682343388134,47,10.95682343388134,26.815390398023208,0.037292017201946775,0,10.95682343388134
1,1,252.3957980912672,4.229441063605105,6.187887881932397,50,6.187887881932397,40.78868313503561,0.02451660419360403,0,6.187887881932397
1,1,454.37828546018943,2.10861648389523,17.703404747720313,53,17.703404747720313,25.666152468140357,0.03896181951078603,0,17.703404747720313
1,2,156.06775538134713,10.64243022474066,15.917312805117843,67,15.917312805117843,9.804905972016027,0.10198975929540566,0,15.917312805117843
1,1,331.2701651582909,2.573385220029278,12.943483617477897,75,12.943483617477897,25.593586313268002,0.03907228896176964,0,12.943483617477897
1,1,168.72433986419512,2.3264336916325288,3.0742453306614834,102,3.0742453306614834,54.8831734999792,0.018220520721171106,0,3.0742453306614834
1,1,158.539537566525,1.9819645154902497,1.5337937375856825,105,1.5337937375856825,103.36431404139078,0.009674518805393165,0,1.5337937375856825
1,2,556.3207831474161,3.284171370432992,22.611265959404136,127,22.611265959404136,24.603699065157368,0.040644294882315246,0,22.611265959404136
1,2,432.0966278981636,2.4521579110491163,30.582191736089957,138,30.582191736089957,14.129027495051886,0.07077627956702674,0,30.582191736089957
1,1,298.67385074987027,13.177269606023186,7.349638652202813,139,7.349638652202813,40.63789594068717,0.024607573223267874,0,7.349638652202813
1,2,277.5153018356265,7.374486355059988,13.607560107062568,149,13.607560107062568,20.39419996326829,0.04903354884237117,0,13.607560107062568
1,2,372.01139216736266,4.660370560714746,16.233007787109344,160,16.233007787109344,22.916972445659606,0.043635781400496315,0,16.233007787109344
1,2,224.9485934637196,2.2848462773673246,27.07401764253376,161,27.07401764253376,8.308652097142811,0.12035646556243235,0,27.07401764253376
1,1,459.4748412744202,2.3819898230935865,18.206384115975425,171,18.206384115975425,25.23701786953117,0.039624333000425824,0,18.206384115975425
1,2,381.549959785055,2.0513559364285707,15.86659743610312,172,15.86659743610312,24.047371298200954,0.0415845868390119,0,15.86659743610312
1,2,166.48929992219186,2.382718091037355,9.321059918916845,177,9.321059918916845,17.86162747267682,0.055985939776748456,0,9.321059918916845
1,1,147.70765038449875,6.064660429104606,5.032277063609797,178,5.032277063609797,29.352050476835988,0.034069170083677075,0,5.032277063609797
1,1,399.3380038058808,2.653893175545285,15.686509792139772,181,15.686509792139772,25.457415900507193,0.03928128463266677,0,15.686509792139772
1,1,357.02489626994253,3.350092349621463,13.133018967192257,199,13.133018967192257,27.185287492680125,0.036784602710905986,0,13.133018967192257
1,2,467.8680135535584,2.0567884021555574,24.94634992220797,212,24.94634992220797,18.754968763468224,0.05331920370605177,0,24.94634992220797
1,2,361.6512097105203,2.3718226549564507,27.183194653846783,218,27.183194653846783,13.304220284474248,0.07516411925071471,0,27.183194653846783
1,1,236.24590519458803,5.457751900967889,2.0869706475828167,219,2.0869706475828167,113.2003966937504,0.008833891304333284,0,2.0869706475828167
1,1,159.77500922495395,2.494490887219815,3.1650024861310726,224,3.1650024861310726,50.48179580429472,0.019809120972572956,0,3.1650024861310726
1,2,582.2331988311114,3.500867352985095,23.628986772537274,229,23.628986772537274,24.640633321942115,0.040583372469956566,0,23.628986772537274
1,1,247.7263849567348,2.026905397069745,8.587753093342258,238,8.587753093342258,28.84647267616336,0.03466628350808131,0,8.587753093342258
1,3,142.19064016501292,1.9907719458867272,24.38794189996615,243,24.38794189996615,5.830366529010399,0.17151580351325393,0,24.38794189996615
1,2,170.52110511717245,1.8881309619800528,8.784759950848553,263,8.784759950848553,19.41101476548613,0.051517141791992044,0,8.784759950848553
1,2,358.9604602217051,3.2450649190936414,16.845925055731243,274,16.845925055731243,21.308444566514392,0.046929751107758995,0,16.845925055731243
1,2,490.16740071088816,2.90105991768795,20.005199814421545,277,20.005199814421545,24.501999742963402,0.040812995285708656,0,20.005199814421545
1,2,633.9027715429513,5.861151332562021,35.41540127727575,289,35.41540127727575,17.89907070598955,0.05586882226602808,0,35.41540127727575
1,1,690.8654673213035,4.740248967985166,20.189588595119417,290,20.189588595119417,34.218897728719035,0.02922361812843334,0,20.189588595119417
1,2,508.4867884600266,2.330312102743359,23.211987867358616,291,23.211987867358616,21.906214640714843,0.045649146436345156,0,23.211987867358616
1,2,696.2976611520021,2.845025560146403,41.13968587575542,305,41.13968587575542,16.92520607120986,0.059083475603940894,0,41.13968587575542
1,2,169.69927489291314,24.75994947115734,8.187990438812292,312,8.187990438812292,20.725387524698775,0.048250002505781084,0,8.187990438812292
1,2,162.45012628926528,8.002958531916956,20.4922005125474,317,20.4922005125474,7.927412489927418,0.12614456498518292,0,20.4922005125474
1,1,168.64956722313116,3.043311399860096,4.8310958842112655,321,4.8310958842112655,34.909174080833886,0.02864576508411375,0,4.8310958842112655
1,2,161.19427239787197,4.080810991883246,24.008163151001256,332,24.008163151001256,6.71414432599561,0.1489393065514293,0,24.008163151001256
1,2,136.7270227804894,8.432495384719878,11.204587932016452,333,11.204587932016452,12.202771187131296,0.08194859877849486,0,11.204587932016452
1,1,151.79965004946865,2.723664943544608,4.108473209100097,336,4.108473209100097,36.94794691936624,0.027065103297413552,0,4.108473209100097
1,1,638.0060165778326,2.466676191917576,23.602799507603223,356,23.602799507603223,27.030946747325896,0.03699463468104118,0,23.602799507603223
1,2,272.60375049413136,5.710588180229525,13.354701879428577,360,13.354701879428577,20.412567270711367,0.04898942826436307,0,13.354701879428577
1,2,138.01783707592173,7.674763814436958,8.028700428985431,367,8.028700428985431,17.190557587333313,0.058171469710606695,0,8.028700428985431
1,1,616.1460603874833,4.868734937011732,18.95674753783877,380,18.95674753783877,32.50273071145881,0.0307666456974783,0,18.95674753783877
1,3,203.307015101972,3.1131124715167875,33.13239594304132,388,33.13239594304132,6.136200214783196,0.16296730305357743,0,33.13239594304132
1,1,239.80910040832208,2.245016602156375,8.491764825627982,404,8.491764825627982,28.240195687542226,0.03541051949725463,0,8.491764825627982
1,2,231.3437401094302,2.906995349468449,29.232871246160755,413,29.232871246160755,7.913822017733318,0.12636119409296756,0,29.232871246160755
1,2,317.35848629996093,1.934032258920089,19.870554155614144,423,19.870554155614144,15.971295204683347,0.06261232963164845,0,19.870554155614144
1,2,321.09378555199595,2.620771395738569,27.81320022246804,431,27.81320022246804,11.544654444065383,0.08662017601696667,0,27.81320022246804
1,2,443.2843199445128,2.435640015856159,30.765301800461344,435,30.765301800461344,14.408580251205775,0.06940309055892689,0,30.765301800461344
1,2,263.1933030082318,2.685386680816773,10.926514686572672,458,10.926514686572672,24.087580583373366,0.041515169883448465,0,10.926514686572672
1,1,151.7879625732805,7.874270800003594,4.948832897379262,468,4.948832897379262,30.671466529747324,0.032603592626721335,0,4.948832897379262
1,1,185.2732960239693,3.22780986878214,5.998077766726382,475,5.998077766726382,30.888778576988564,0.03237421633579831,0,5.998077766726382
1,2,583.9314310646636,2.380993018355248,23.98770368977756,477,23.98770368977756,24.342948312868643,0.04107965835310756,0,23.98770368977756
1,1,210.00209118025845,3.969819546499296,5.464789651162619,478,5.464789651162619,38.42821125522756,0.026022548730106856,0,5.464789651162619
1,2,370.387411116189,3.845026078495012,20.709476609013947,481,20.709476609013947,17.884923801259916,0.05591301428578378,0,20.709476609013947
1,1,804.2037417424734,4.331646936238647,23.8174758998027,490,23.8174758998027,33.76527996189282,0.029616221193148422,0,23.8174758998027
1,1,615.6067814183058,2.8609127061242097,24.027766612039457,507,24.027766612039457,25.62064095919124,0.039031029769817545,0,24.027766612039457
1,2,348.6151960176887,1.9481118256067236,15.938892464115156,515,15.938892464115156,21.871983690370044,0.04572059005513466,0,15.938892464115156
1,3,153.94940882429117,8.91557530380024,26.25192985944871,537,26.25192985944871,5.86430824889931,0.17052309625567397,0,26.25192985944871
1,1,274.60524496142267,2.1894652745735748,10.339647300138992,554,10.339647300138992,26.55847312680881,0.03765276698043963,0,10.339647300138992
1,2,126.0588962977976,7.443498389712958,5.2841947478301,564,5.2841947478301,23.855838460450833,0.041918459569460956,0,5.2841947478301
1,2,644.425898502925,3.1856548763008647,32.0004572286139,593,32.0004572286139,20.13802158822586,0.049657310953756854,0,32.0004572286139
1,2,503.1202984236893,2.34042666841358,28.41072005565455,614,28.41072005565455,17.708818975306254,0.056469039600801844,0,28.41072005565455
1,2,684.9937064909238,5.258347718395954,32.26087150726801,629,32.26087150726801,21.23295727880763,0.047096595489225075,0,32.26087150726801
1,2,304.0181901281361,13.437142125767926,23.09616364472859,630,23.09616364472859,13.163146694170763,0.07596967679793809,0,23.09616364472859
1,3,149.4211296165699,2.729914789157032,33.61268602242903,633,33.61268602242903,4.445379030907092,0.22495269650739935,0,33.61268602242903
1,2,307.7814441001323,1.7942289532046924,19.95460069234558,636,19.95460069234558,15.424084342524315,0.06483367036855422,0,19.95460069234558
1,2,364.79113917652137,2.939241382268905,17.371783935117193,643,17.371783935117193,20.999060346306365,0.047621178448391636,0,17.371783935117193
1,1,143.42208752271753,3.0995761033640687,5.481973062293676,646,5.481973062293676,26.162494031429855,0.03822265563820741,0,5.481973062293676
1,1,269.3635195835981,6.7111923058811325,5.678514932044877,660,5.678514932044877,47.43555714955181,0.021081232309494404,0,5.678514932044877
1,3,146.22464455531892,3.0423450997486903,27.52010998611574,663,27.52010998611574,5.313374278994204,0.18820432130169742,0,27.52010998611574
1,2,154.1744862633944,3.5209194614117645,9.487145090710044,665,9.487145090710044,16.250883146539458,0.06153511725994688,0,9.487145090710044
1,1,404.4852544731798,4.735434040808124,13.482393857716758,670,13.482393857716758,30.00099676228264,0.03333222585648233,0,13.482393857716758
1,3,129.05969831932055,3.45444411467243,35.63643954739706,685,35.63643954739706,3.62156545262242,0.27612368548410127,0,35.63643954739706
1,2,197.1107709365688,2.132572463987493,29.042226266576293,688,29.042226266576293,6.787040674062128,0.14733962090748567,0,29.042226266576293
1,2,666.120756339051,2.462087047018615,29.41404738418713,696,29.41404738418713,22.646348108392413,0.044157229908049246,0,29.41404738418713
1,2,313.5048385984554,10.60803733874713,27.83350116513887,700,27.83350116513887,11.263578977664388,0.08878172754707844,0,27.83350116513887
1,1,151.04630095387333,8.333407709462987,2.29368940842825,708,2.29368940842825,65.85298794110828,0.015185339819269717,0,2.29368940842825
1,1,154.851271620702,4.566204458732204,1.3806965192242728,711,1.3806965192242728,112.15445933600473,0.008916274982915208,0,1.3806965192242728
1,2,303.96130578719334,2.705433264783448,32.803691871811,716,32.803691871811,9.266070019649057,0.1079206176814401,0,32.803691871811
1,1,224.96051899713365,2.1964388244454227,7.924817937338247,728,7.924817937338247,28.386837499094952,0.03522759448043068,0,7.924817937338247
1,1,166.69405180862262,2.8259664133554656,3.2348351926218726,733,3.2348351926218726,51.53092565235606,0.019405822568496375,0,3.2348351926218726
1,1,402.8118255353596,4.765375172820846,14.53784208643286,750,14.53784208643286,27.707814071751088,0.036090901917070706,0,14.53784208643286
1,1,693.5531560743565,2.713405300751024,25.515621749273137,753,25.515621749273137,27.181511110702747,0.036789713269702984,0,25.515621749273137
1,2,148.14158336316572,4.981774515890576,23.489553853433208,755,23.489553853433208,6.306700599233114,0.15856151473586658,0,23.489553853433208
1,1,262.225475688117,4.505779836851538,10.301169563405791,759,10.301169563405791,25.455893534619147,0.03928363381312992,0,10.301169563405791
1,1,292.60150970254307,3.277409431398367,11.469662656124925,766,11.469662656124925,25.5109080776923,0.039198918241347816,0,11.469662656124925
1,1,145.91447866202736,2.7442301061691308,1.7376327447206563,778,1.7376327447206563,83.97314053004033,0.011908569736560735,0,1.7376327447206563
1,2,343.50938997982115,2.192477546434658,32.61407197886844,786,32.61407197886844,10.532551415302892,0.09494375679449198,0,32.61407197886844
1,1,488.60837527422274,2.9396792557720355,19.34866880795346,798,19.34866880795346,25.252816104505108,0.03959954390281248,0,19.34866880795346
1,2,344.39439605742325,1.9274989844904995,23.098372336565237,802,23.098372336565237,14.909898889812217,0.06706953597675232,0,23.098372336565237
1,2,403.8356983280972,1.9302529277983105,25.40401412014944,816,25.40401412014944,15.896531013490147,0.06290680646937234,0,25.40401412014944
1,2,524.9645201650093,4.093934706893684,26.095873628100392,821,26.095873628100392,20.11676357904034,0.04970978537730096,0,26.095873628100392
1,2,379.7098681169554,2.4922678925563644,21.152366877827973,834,21.152366877827973,17.951176353459026,0.05570665567035718,0,21.152366877827973
1,1,246.1462517793688,1.9973841240166887,8.652893650668133,837,8.652893650668133,28.446697915946608,0.035153465015685406,0,8.652893650668133
1,3,144.6088821464696,4.247151521575375,34.95955475874051,844,34.95955475874051,4.13646235326595,0.24175247218446183,0,34.95955475874051
1,1,759.9066426133801,3.111640323024914,27.32644258612325,865,27.32644258612325,27.80847306481347,0.03596026281879234,0,27.32644258612325
1,1,439.4816618335933,2.475499955500128,15.73546032126589,866,15.73546032126589,27.92938070198367,0.03580458910529926,0,15.73546032126589
1,1,195.27936268918708,2.008349816817103,3.8233617399089184,867,3.8233617399089184,51.075303874814395,0.019578933929615,0,3.8233617399089184
1,2,221.96875181413827,2.8325563735484884,20.646238274322517,878,20.646238274322517,10.751050572258395,0.09301416575793646,0,20.646238274322517
1,1,217.9752171522432,3.0083530973957093,6.219961469129672,881,6.219961469129672,35.04446421960608,0.028535177303139855,0,6.219961469129672
1,1,129.99984298487524,2.663241282439593,2.040450736267374,883,2.040450736267374,63.7113362622446,0.01569579385188003,0,2.040450736267374
1,1,492.45098165486775,4.111891603818541,15.709790883604557,889,15.709790883604557,31.346756000986094,0.03190122767308178,0,15.709790883604557
1,1,292.0218516934217,2.800701616632069,10.839910717188276,898,10.839910717188276,26.939507096712337,0.0371202040338013,0,10.839910717188276
1,2,240.5231133813444,6.224124207071767,16.068856541661148,900,16.068856541661148,14.96827809481955,0.0668079517006098,0,16.068856541661148
1,2,242.8104352245888,1.9750320387774996,10.746469314223432,905,10.746469314223432,22.594438054479745,0.04425867983920637,0,10.746469314223432
1,1,1095.5867838741551,4.557716966627647,31.55099372380755,920,31.55099372380755,34.72431941335192,0.02879826061084693,0,31.55099372380755
1,2,612.1051183294497,2.4236930108247856,25.69980973980404,921,25.69980973980404,23.81749610314886,0.041985941581314766,0,25.69980973980404
1,2,183.6920179047071,2.172370913989772,10.667463667473244,923,10.667463667473244,17.219840032341764,0.05807254876478708,0,10.667463667473244
1,2,316.98970164879466,18.48973733647525,15.495484368028428,929,15.495484368028428,20.45690822694347,0.0488832422234224,0,15.495484368028428
1,2,281.05954315975185,2.784818073562956,13.786770615033362,937,13.786770615033362,20.386176792792874,0.04905284645395257,0,13.786770615033362
1,1,943.2239924526224,5.202694308400191,28.861958968253035,939,28.861958968253035,32.68052572211505,0.030599262952593687,0,28.861958968253035
1,1,718.5168343602462,4.05259829526741,20.865110124221275,949,20.865110124221275,34.436282870424705,0.029039138857197652,0,20.865110124221275
1,1,362.2921051070018,5.193472783697956,11.33016632959972,959,11.33016632959972,31.975885840309736,0.031273566743204056,0,11.33016632959972
1,2,359.6826578288766,1.9025881134976916,19.55243912371552,967,19.55243912371552,18.39579479332636,0.05436024978723837,0,19.55243912371552
1,1,395.514305970611,4.040765862732468,13.03086961172312,969,13.03086961172312,30.35210371645417,0.03294664545633752,0,13.03086961172312
1,2,372.8840872855659,2.307766060919541,17.44782000097696,982,17.44782000097696,21.37138549484617,0.04679153816401635,0,17.44782000097696
1,1,282.00410888807414,2.474272804799364,10.496929408296168,987,10.496929408296168,26.865390622251336,0.03722261157713252,0,10.496929408296168
1,1,144.051476819945,2.4455650685291395,4.292566088499285,992,4.292566088499285,33.55835969675345,0.029798834300496024,0,4.292566088499285
1,2,398.1242293631882,2.02926097877309,19.81329725431766,995,19.81329725431766,20.093789754071853,0.049766620047239106,0,19.81329725431766
1,1,324.1525941842412,2.5272086608651128,12.22170637464869,1001,12.22170637464869,26.522695297002574,0.03770355873722282,0,12.22170637464869
1,1,802.8952885402043,4.031295497136517,23.15998321411388,1009,23.15998321411388,34.66735191979386,0.0288455836578921,0,23.15998321411388
1,1,139.37255273243312,4.7960267984277865,3.2578837902091067,1016,3.2578837902091067,42.780087230639836,0.023375361406083872,0,3.2578837902091067
1,2,458.3328014091461,2.146741743100578,32.49578543471716,1025,32.49578543471716,14.104376776179786,0.07089997777773865,0,32.49578543471716
1,2,430.6695541810228,3.559346404171655,33.7538415098076,1029,33.7538415098076,12.75912710723271,0.07837526749248656,0,33.7538415098076
1,1,971.2533490221348,4.2087550834424166,26.013370005283548,1039,26.013370005283548,37.33669835261116,0.02678330018781815,0,26.013370005283548
1,2,670.9568548759795,2.7876069650850868,40.24235461957494,1043,40.24235461957494,16.672902498344577,0.05997755940210699,0,40.24235461957494
1,1,228.13491008060512,2.834090492069877,8.755212092593666,1045,8.755212092593666,26.057039814442902,0.038377344745266107,0,8.755212092593666
1,2,199.2109344559858,1.9132094883240316,13.664066687208802,1055,13.664066687208802,14.579183417076779,0.06859094720138355,0,13.664066687208802
1,2,304.45830125861943,2.1116880836527887,13.433200266809578,1058,13.433200266809578,22.66461418064819,0.04412164231120394,0,13.433200266809578
1,2,264.7386118142593,2.9507221709154314,12.770814641788846,1068,12.770814641788846,20.729970580575003,0.04823933522303446,0,12.770814641788846
1,1,931.3412639949764,4.589818402692565,28.46569428978971,1070,28.46569428978971,32.7180238259299,0.03056419315910741,0,28.46569428978971
1,2,618.1188066107271,2.346300850746302,24.89526467656988,1072,24.89526467656988,24.828770235669282,0.040275857020231676,0,24.89526467656988
1,2,383.2627475175651,7.781342657447895,33.802696927802,1079,33.802696927802,11.338229855924295,0.08819718886519962,0,33.802696927802
1,1,146.8046993264836,2.961694469048449,4.688429186628667,1093,4.688429186628667,31.31212896318632,0.03193650617547278,0,4.688429186628667
1,1,412.8463683792239,2.501580450751571,15.782762257442172,1101,15.782762257442172,26.158055329291372,0.03822914155549691,0,15.782762257442172
1,1,323.5722106673836,2.1063766756578803,11.44412003330588,1102,11.44412003330588,28.274101435994186,0.035368055896091384,0,11.44412003330588
1,1,170.60096764844832,2.3179370721592827,6.799621545359543,1112,6.799621545359543,25.089773969093372,0.039856875603257395,0,6.799621545359543
1,1,577.7176840251242,2.982064354021823,22.38749060226995,1117,22.38749060226995,25.80537918647065,0.03875161038223705,0,22.38749060226995
1,2,549.1373950184214,2.196195748205616,30.86762024238688,1123,30.86762024238688,17.790078752632684,0.05621110585876489,0,30.86762024238688
1,1,281.9389265523983,5.490197294716012,8.356242030828028,1129,8.356242030828028,33.73991867543606,0.029638482819700395,0,8.356242030828028
1,1,810.8899303509913,2.5311624928645786,29.79962791218705,1133,29.79962791218705,27.211411254546725,0.03674928840131036,0,29.79962791218705
1,1,193.7470450060612,2.246026137172094,6.243464486568456,1137,6.243464486568456,31.03197678514366,0.032224824313439905,0,6.243464486568456
1,2,355.9474039210751,2.234638783957668,15.48454658788043,1151,15.48454658788043,22.987266814752644,0.04350234449613755,0,15.48454658788043
1,1,271.2639190822708,8.381356179122266,2.4100948657521286,1160,2.4100948657521286,112.55321229756501,0.008884686448186198,0,2.4100948657521286
1,1,171.6195578379816,2.609074672764388,3.615512213386353,1161,3.615512213386353,47.46756412620155,0.021067017413013017,0,3.615512213386353
1,1,362.0636155143266,2.4901810878415014,14.470196935971655,1167,14.470196935971655,25.021332958798084,0.03996589636717882,0,14.470196935971655
1,1,548.9674448312123,2.2729074389289883,20.556992329056957,1168,20.556992329056957,26.70465776529265,0.03744665102204283,0,20.556992329056957
1,1,130.82322624913238,7.207268637198121,1.3132521589300268,1178,1.3132521589300268,99.61775075680873,0.010038371599467693,0,1.3132521589300268
1,2,265.2620656459406,8.393436011387447,19.58629868660846,1179,19.58629868660846,13.543246219731426,0.0738375411460127,0,19.58629868660846
1,1,173.78723892110037,3.106502335035085,5.098305324831728,1198,5.098305324831728,34.0872560289112,0.02933647692709109,0,5.098305324831728
1,2,184.4111094318829,2.333804282042322,11.370842190266046,1202,11.370842190266046,16.21789365696651,0.06166028839204054,0,11.370842190266046
1,2,137.4755653873323,3.914034990627116,9.02096316252772,1206,9.02096316252772,15.239566209337113,0.06561866566696047,0,9.02096316252772
1,2,372.2667255462779,4.706799083293493,17.710125934361983,1220,17.710125934361983,21.01999313420969,0.04757375483498691,0,17.710125934361983
1,3,123.87974312359988,2.8797539970361896,27.85275588536075,1226,27.85275588536075,4.447665560760915,0.22483704908534496,0,27.85275588536075
1,2,259.3268455607586,3.5877433295186485,11.9212397416362,1235,11.9212397416362,21.75334538865383,0.04596994081294653,0,11.9212397416362
1,1,382.11522100003583,3.778441443525329,11.981392248498436,1239,11.981392248498436,31.892388887270116,0.03135544356788999,0,11.981392248498436
1,2,213.3742057939661,2.0830305479103504,14.222157672344892,1245,14.222157672344892,15.002941938189455,0.06665359394976632,0,14.222157672344892
1,1,302.868509759515,4.349374688170642,9.429856485702985,1249,9.429856485702985,32.11804020757974,0.031135150013418433,0,9.429856485702985
1,2,192.52757986206257,4.128522149956626,26.61650139524164,1256,26.61650139524164,7.2333916844714095,0.13824773268490248,0,26.61650139524164
1,2,303.26624670377976,3.159459087971252,13.508486011519096,1257,13.508486011519096,22.450054465406073,0.04454332177861432,0,13.508486011519096
1,2,394.9071466838636,4.367132704535657,17.200319700429958,1272,17.200319700429958,22.95929108073451,0.04355535179564474,0,17.200319700429958
1,1,135.81487817912935,3.305172725203255,1.3082007010452514,1278,1.3082007010452514,103.81807475765252,0.00963223410118467,0,1.3082007010452514
1,2,383.93152961765753,2.4459498591775293,17.078038488746387,1283,17.078038488746387,22.481008569611205,0.044481990071911365,0,17.078038488746387
1,2,397.452907986019,2.1060978105250583,24.60374905784276,1286,24.60374905784276,16.154160370097166,0.06190355778880911,0,24.60374905784276
1,2,362.8676141187567,2.021231776654255,14.810842738184803,1294,14.810842738184803,24.50013281035143,0.040816105273416926,0,14.810842738184803
1,1,181.40772278904964,2.4750721701413374,5.3561304671222985,1296,5.3561304671222985,33.869175499474906,0.029525371824168072,0,5.3561304671222985
1,2,304.3580451583208,3.190070361000833,13.211675873126126,1308,13.211675873126126,23.037050566568592,0.04340833463512911,0,13.211675873126126
1,1,278.3185069159701,3.215055572009669,10.861648894738453,1312,10.861648894738453,25.62396461284914,0.03902596710184925,0,10.861648894738453
1,2,176.6984860814339,2.273777661475253,12.93554712193088,1318,12.93554712193088,13.659915921287933,0.07320689276290322,0,12.93554712193088
1,2,144.67941510170004,2.2642042526906887,6.102943073401363,1326,6.102943073401363,23.706499202370182,0.04218252519967266,0,6.102943073401363
