odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
7751.4895747945575,7760.925910390053,69.63888754399146,47.789909364442714,9.775590151548385e-11,8.968234760686754e-11,40.39991529538554
7417.888401900676,7504.205501274502,85.83829648614093,77.12996279368197,3.739392559509724e-11,4.426570958457887e-11,40.43199917461102
7172.002325602177,7138.6687147680805,93.86068134105248,85.68022803170389,4.0914854616858065e-11,5.2347098244354126e-11,70.91096743312764
7184.505141967622,7166.808891358793,91.8229705172138,82.878608522783,4.4123039697296915e-11,5.420009838417172e-11,70.3961630139891
7248.426114521957,7288.925977580104,87.66811621506952,79.76386366543136,4.2927105096168816e-11,5.0876621389761563e-11,51.249384703956714
7092.331273217194,7064.099419663013,96.08296564855844,89.14365993023954,5.165525944903493e-11,6.704336265102028e-11,114.62320530230392
7015.325306518519,7023.659218192126,93.64623955262333,85.58913382384142,5.3387985099107026e-11,6.544757634401321e-11,88.80150642578184
6959.137681052007,6992.681239299304,92.36914558046259,84.4146966930701,5.5593386059626935e-11,6.688333232887089e-11,81.79886041157242
6906.070098966697,6955.592850097977,92.31934492218257,84.3862627264026,5.905699799768626e-11,7.045026286505163e-11,85.17556046089412
6893.426056636443,6982.4919262581925,89.28539011971668,81.89938975264745,6.000169087201356e-11,6.940941093489528e-11,67.84946648701751
6751.311768837984,6811.822393075168,93.9417516688992,86.76022966127415,6.601277855224907e-11,7.981783710420131e-11,96.35918286228556
6701.031823896046,6773.963689845351,93.32496980167979,86.24916016027353,7.126673590391874e-11,8.504384895786642e-11,98.1040289678898
6653.0954129602105,6736.617828378511,93.12060684874893,86.25876637862197,7.555298507213592e-11,8.955085068009794e-11,99.75705300062894
6615.456125593998,6711.09921944224,92.54050776612667,86.15062498007481,7.924805395305157e-11,9.339235257357359e-11,96.44337576786198
6582.895253892886,6678.661335421413,94.7331710685422,88.68299010227865,8.846838609315455e-11,1.0672437492758036e-10,126.23508131711478
6638.1200917695605,6753.54078881366,96.24079779442054,90.8142571395977,1.0550306178629398e-10,1.294093090109527e-10,188.1128086068843
6630.21458906348,6752.733676344316,96.38269285034531,91.08120889159622,1.164944493211806e-10,1.4066208386793733e-10,209.1729491983451
6568.974575527035,6684.66438773899,95.5389723179666,89.9974647936648,1.182450563646853e-10,1.3823312474414705e-10,178.34180644820114
6551.168432393856,6673.286426648151,93.72389164945591,88.2474349298397,1.1662658071145415e-10,1.3193079503253103e-10,138.97193642934025
6580.444341467259,6717.001572534375,92.31310747491399,87.07616873041108,1.1690084356814622e-10,1.2923151953145861e-10,119.27598843919519
6629.302105928877,6780.60060990915,90.87748891781112,85.7951399457003,1.200080499984324e-10,1.2962666805833579e-10,106.71768758248798
6684.309852653036,6841.195492665076,88.99426345094771,83.84135713480056,1.2973512057214975e-10,1.3659584801644087e-10,100.27435135261074
6779.6814974231465,6917.82713594409,86.68120367737802,81.82430957239787,1.5881661092862485e-10,1.6580928349867462e-10,111.6824957262449
7234.377515778064,7330.730174591886,82.11458443118744,72.80154259102366,3.1288019381463524e-10,3.3355243504047394e-10,182.3144487545048
8255.148985295516,8163.106934757745,95.66139664642655,88.02018301842989,7.085431716404855e-11,8.509434410370886e-11,163.190484261959
8191.247620974312,8132.03363038005,94.90228007942203,85.74922464003602,4.445812082849443e-11,5.364116514101624e-11,113.65283870511237
8432.475107884913,8412.405507225112,91.67279916561813,80.96308571882936,3.936605935450643e-11,4.475732857827097e-11,82.7428480009174
8599.934320876824,8638.53134215538,86.97398450617152,76.64916826801401,3.405392344575375e-11,3.734629426617175e-11,53.39305034740083
