event,charge_mode,duration_minutes,km_driven,charge
0,0,52.08912652994818,23.676101979075064,-4.123743662453805
0,0,29.76823859067561,12.233227268534929,-1.6417003943807202
0,0,27.07783489066444,11.186485055299517,-0.9333671459736763
0,0,27.964467763454753,12.15656706593136,-1.588334132621867
0,0,30.50002779407336,14.165997601833176,-2.032050992756993
0,0,35.46538109511986,17.339285917508356,-3.016991176624714
0,0,31.48904287602084,13.291729221375435,-0.9345162400792617
0,0,29.681742261736204,12.245208198881366,-0.3859153991180193
0,0,32.87023752349238,14.830381328203353,-1.6718099906547081
0,0,40.8771109005655,21.975486121828887,-5.111027831761547
0,0,34.26269807467581,16.4193000876454,-2.526511182453433
0,0,75.38650064552257,53.123326812016465,-12.646254063008378
1,3,39.01916703406947,3.7419827436096185,35.89091890018797
0,0,44.34380302057792,28.460342187974977,-6.415424503752007
0,0,30.005000896409246,12.107775487878932,-0.7820031412533552
0,0,94.28494381637178,79.0716437897178,-17.416243616536512
0,0,40.43430279027614,20.595751813936516,-4.7027205562932295
0,0,34.95945965675786,16.180798705289156,-2.5262863596936427
0,0,82.60973187954491,60.767954969083064,-14.153715647701802
0,0,56.722490488631074,15.901887042461738,-2.0831190663046613
0,0,48.81653592982827,20.219621889284543,-2.201775522860089
0,0,34.19961416149536,15.930231861092969,-2.585922678419948
0,0,29.717045647666264,12.480359316378271,-1.0197407195771433
0,0,30.181734760889515,13.155339065459591,-1.403887875137002
0,0,26.666072360659467,9.194246816318865,-0.16045147812494065
0,0,31.550053039301318,15.223209040539471,-2.4857599755494135
0,0,26.410881624963693,10.631481559382257,-0.23056287210366122
0,0,37.67752806288138,20.089823781004046,-4.494434759501829
0,0,47.41600834445949,27.980738670978912,-6.620845892048322
0,0,29.00112026331713,12.179166560720544,-0.4178319042392076
0,0,59.25474869760044,37.31254499554047,-8.995090810186909
1,3,39.39396791359671,3.716133717324191,34.96931212042975
0,0,34.467278649913915,18.25049033405412,-2.9010409199556335
0,0,29.259620174385194,12.167215216396833,-1.861743588832212
0,0,98.92716533446784,81.11285957603658,-17.640625057575043
0,0,61.230826448025745,38.274640188894104,-9.88911100464209
0,0,30.01520418714048,11.378089773916122,-0.20283473172965216
0,0,86.66536161742555,64.41743313827483,-14.103421963660061
0,0,35.86490519153964,15.12844923631776,-1.69225220825777
0,0,48.52466298513065,17.31431531432629,-2.1616155165466324
0,0,53.62825708735461,21.55251870548273,-2.0833855229088556
0,0,39.579509699859564,19.050610506123686,-3.5323349026749185
0,0,35.296826409101435,16.973578726005837,-3.1015911484565066
0,0,32.88619142564835,14.980352877409375,-2.0565233664984817
0,0,34.141813898326006,16.092874681175736,-2.3667121608565793
0,0,28.281725760119375,11.016329498731283,-0.01111087824273227
0,0,29.565005585186338,13.187263792840858,-1.3530446243491099
0,0,30.708215370467258,12.50280101904624,-0.346071810022039
0,0,38.92997372720164,19.164906947353167,-2.9279447102104115
0,0,62.81131802072429,38.34506901156795,-8.761196035701744
1,3,39.25606722211028,3.9707626519979637,34.03230081824154
0,0,33.917709188391385,19.62148267665961,-4.489372084022136
0,0,33.4659589508738,15.930227634518292,-3.067826100643728
0,0,94.59049100908001,81.30037860580035,-18.057829485592798
0,0,31.472927191957783,15.003413068838173,-3.425269308401951
0,0,25.710891758462903,9.489713972149696,-0.5542660123557397
0,0,72.36908423522158,59.02346163127368,-14.852714588193159
0,0,29.93209976295767,12.531574130577908,-1.8014078215198879
0,0,40.742478938974585,6.73456773339963,-0.10851742061363723
1,2,111.11070337709391,5.262744112051267,9.724755466741001
0,0,50.03069075822959,20.59859207211836,-2.455983450030658
