event,charge_mode,duration_minutes,km_driven,charge,id,odo,end_odo,min_per_perc_of_battery,charge_per_min,soc,end_soc,charge_mode_label
1,120,343.97445489718604,10.386721324360908,6.919550298393105,2,0,10.386721324360908,49.71052164720381,0.020116465626673814,50,56.919550298393105,120
1,120,572.6853016308982,7.041224745683493,11.667473914386363,3,0,7.041224745683493,49.083915321615514,0.020373272862354998,50,61.66747391438636,120
1,240,67.93831902341493,1.080015217938121,9.237722754886477,7,0,1.080015217938121,7.354444469279792,0.13597220077969102,50,59.23772275488648,240
1,120,279.34846599325067,3.5302401577376745,7.046600137980661,8,0,3.5302401577376745,39.64301372623413,0.025225125589738925,50,57.04660013798066,120
1,360,25.854868463619013,3.4357892456818204,27.472713770022267,13,0,3.4357892456818204,0.9411108301878565,1.062574107026681,50,77.47271377002227,DC_Charging
1,360,31.53180477555389,1.5335437630109028,11.401075597573891,14,0,1.5335437630109028,2.7656868429382,0.3615738356471421,50,61.40107559757389,DC_Charging
1,120,192.47936212501463,3.730620654238565,4.792776951400285,18,0,3.730620654238565,40.160300401373526,0.02490021214995192,50,54.792776951400285,120
1,360,61.54982360019158,4.6167650051049725,27.68618714382657,20,0,4.6167650051049725,2.223123873303583,0.4498174897082953,50,77.68618714382657,DC_Charging
1,240,37.469197088888016,2.769127923883456,7.3042636742368785,21,0,2.769127923883456,5.129770605221567,0.19494049090267412,50,57.30426367423688,240
1,360,38.70839869799606,1.9007686470364336,36.54180577008442,26,0,1.9007686470364336,1.059290800830794,0.9440278337314997,50,86.54180577008442,DC_Charging
1,360,48.766872561213226,2.4885985395990384,35.7169060841111,27,0,2.4885985395990384,1.3653722538668456,0.7324009969939834,50,85.7169060841111,DC_Charging
1,240,82.26438633769259,5.6758512818943485,17.410046726762687,29,0,5.6758512818943485,4.725110025766671,0.21163528352712704,50,67.41004672676269,240
1,240,77.96387762226237,2.1059836405368304,3.238360716986435,34,0,2.1059836405368304,24.075106029205504,0.04153668103421436,50,53.238360716986435,240
1,120,210.9406485217381,5.491875882781336,5.711061350374948,35,0,5.491875882781336,36.93545482712933,0.027074257097424278,50,55.71106135037495,120
1,240,80.95273217223898,3.471169197860199,20.88709724228073,39,0,3.471169197860199,3.8757291754437913,0.25801596415350536,50,70.88709724228073,240
1,120,361.32482906026206,5.020974883041852,8.381722587142306,40,0,5.020974883041852,43.108659980531925,0.02319719519121227,50,58.381722587142306,120
1,120,610.4029589604609,7.464251334075103,10.13285873637173,41,0,7.464251334075103,60.23995545989696,0.016600277878122297,50,60.13285873637173,120
1,360,46.597152898586,1.5703100316828016,18.882660783688777,43,0,1.5703100316828016,2.46772175978703,0.4052320712551898,50,68.88266078368878,DC_Charging
1,240,65.36205981257868,1.1741941323028875,5.674040535929649,44,0,1.1741941323028875,11.519491163076367,0.0868093899151829,50,55.67404053592965,240
1,360,16.801740462811587,1.8399607410746608,8.096330910512094,46,0,1.8399607410746608,2.07522897081647,0.4818745372500095,50,58.096330910512094,DC_Charging
1,240,62.45058113652929,4.249023070110822,4.122746839846215,50,0,4.249023070110822,15.147808866881283,0.06601614852603337,50,54.122746839846215,240
1,360,57.190099029904985,3.326828502765434,31.125042770487084,57,0,3.326828502765434,1.8374303756502115,0.5442383087011555,50,81.12504277048708,DC_Charging
1,240,70.10609362629556,5.378005621164955,10.664239819286893,59,0,5.378005621164955,6.573941960636017,0.15211573299367123,50,60.66423981928689,240
1,120,443.79809790117673,5.714313815869295,9.981536365495812,63,0,5.714313815869295,44.46190262205512,0.02249116526794683,50,59.98153636549581,120
1,360,41.21260613039297,1.918150963710712,33.10747157892634,64,0,1.918150963710712,1.2448128523540207,0.8033336080270508,50,83.10747157892634,DC_Charging
1,240,64.9936382877969,2.2721567071172,6.543996368318517,68,0,2.2721567071172,9.931796203685401,0.10068672166560658,50,56.54399636831852,240
1,240,80.29519167204164,3.329066826270597,19.045499075927225,70,0,3.329066826270597,4.215966793620633,0.2371935190554974,50,69.04549907592722,240
1,120,318.7996017498345,3.9868113082548855,8.326566070074023,74,0,3.9868113082548855,38.28704403074536,0.026118495833655306,50,58.32656607007402,120
1,360,35.241544796076546,2.0545349558718216,34.02599745419856,76,0,2.0545349558718216,1.0357240766714981,0.9655081141047678,50,84.02599745419856,DC_Charging
1,120,136.91898416676335,10.129813913722556,2.266035587973548,79,0,10.129813913722556,60.422256778944124,0.016550192814851608,50,52.26603558797355,120
1,120,136.66092731750902,1.5310595937454563,3.77475451476802,87,0,1.5310595937454563,36.203924462597165,0.02762131494979544,50,53.77475451476802,120
1,240,69.17706102483238,2.0256848854596057,4.644285681943941,88,0,2.0256848854596057,14.895091680897028,0.06713620979470043,50,54.64428568194394,240
1,240,43.78896829335193,1.4516718416180514,4.786889925801361,103,0,1.4516718416180514,9.14768648790714,0.10931725757348136,50,54.78688992580136,240
1,120,742.7849166173518,9.985791268372113,12.500583794476428,108,0,9.985791268372113,59.42001820311484,0.016829345231462404,50,62.50058379447643,120
1,360,31.56483034576936,2.251467271866725,16.56333923308982,112,0,2.251467271866725,1.9057045141422895,0.5247403217964645,50,66.56333923308982,DC_Charging
1,120,288.0920132842572,8.236602206098398,4.461529758541943,119,0,8.236602206098398,64.572473764785,0.015486474989988012,50,54.46152975854194,120
1,240,41.1229752770037,2.0286577524218914,8.668654716015538,121,0,2.0286577524218914,4.743870487888744,0.21079833493621558,50,58.66865471601554,240
1,240,116.85802033390516,1.5407349276064823,5.284630862436956,127,0,1.5407349276064823,22.11280662279167,0.045222662914679496,50,55.284630862436956,240
1,120,460.94392090390687,12.682564284280694,7.624627780167643,130,0,12.682564284280694,60.45461289308631,0.016541334931190362,50,57.62462778016764,120
1,120,321.58045624335494,3.4328486063514343,9.267249477338794,135,0,3.4328486063514343,34.70074449055414,0.0288178255158822,50,59.267249477338794,120
1,240,82.89803459170197,1.963054269169081,3.482418312890971,144,0,1.963054269169081,23.804731983184176,0.042008454483184555,50,53.48241831289097,240
1,360,36.70518570951796,1.81064997402283,36.05613864832641,147,0,1.81064997402283,1.018001014127498,0.9823172925393142,50,86.05613864832641,DC_Charging
1,240,49.49508601677813,1.667317669202696,11.979527904973809,148,0,1.667317669202696,4.131639110438413,0.24203469210888773,50,61.97952790497381,240
1,240,126.89025611328157,2.5746170829629804,5.107104149892265,151,0,2.5746170829629804,24.845832861262153,0.04024819798088268,50,55.107104149892265,240
1,120,85.19220498635804,1.4943091747285902,3.407052727748294,154,0,1.4943091747285902,25.00466291364419,0.03999254072944668,50,53.407052727748294,120
1,360,40.36601244117662,1.8594945603659785,31.99710527540286,157,0,1.8594945603659785,1.2615520089627357,0.7926744144478142,50,81.99710527540286,DC_Charging
1,360,66.6623304147516,2.5314033507310887,32.99479374242753,158,0,2.5314033507310887,2.0203893661269188,0.49495409982136135,50,82.99479374242753,DC_Charging
1,120,358.2984190466715,12.421562027211026,5.240107629229797,159,0,12.421562027211026,68.37615644534671,0.014624981162831275,50,55.2401076292298,120
1,120,383.7083265975784,5.36180762593617,7.925690435832067,160,0,5.36180762593617,48.4132366390229,0.020655508068096448,50,57.92569043583207,120
1,240,77.56682069992571,1.6423444244114598,5.5413618005784855,161,0,1.6423444244114598,13.997790343129768,0.07143984696776147,50,55.541361800578485,240
1,120,134.4696796306543,1.7417913238408749,4.690457615389548,162,0,1.7417913238408749,28.668776195622108,0.034881154088213434,50,54.69045761538955,120
1,120,90.4631918863586,4.603755608254195,2.272638715696246,163,0,4.603755608254195,39.805355449400714,0.025122247715415276,50,52.272638715696246,120
1,240,90.86001348955767,2.6868546540037226,12.55553214232269,169,0,2.6868546540037226,7.236651737227696,0.13818545320561357,50,62.55553214232269,240
1,360,39.659069629532496,1.876526599664036,35.511126644752906,175,0,1.876526599664036,1.1168068539833975,0.895409977502579,50,85.5111266447529,DC_Charging
1,240,94.89152301583584,1.9462406028959176,4.877510151534182,176,0,1.9462406028959176,19.45491040874379,0.051400904912446234,50,54.87751015153418,240
1,120,182.6025766971824,3.674876713059716,5.143134078840717,179,0,3.674876713059716,35.50414472926627,0.02816572565331208,50,55.14313407884072,120
1,360,44.491190014798256,1.7333443382448772,27.932576235017805,187,0,1.7333443382448772,1.5928065367283117,0.6278226369249086,50,77.9325762350178,DC_Charging
1,120,77.80858905262532,5.213032901792389,1.6095364758512432,188,0,5.213032901792389,48.3422340655401,0.020685845810192546,50,51.60953647585124,120
1,360,34.041119368608705,2.500429954866336,33.64804541468622,193,0,2.500429954866336,1.0116819253266616,0.9884529662592424,50,83.64804541468622,DC_Charging
1,240,50.59765545162579,1.0869907391716178,6.763381748028394,195,0,1.0869907391716178,7.481117780520907,0.13366986449588691,50,56.763381748028394,240
1,240,155.54424388004534,2.7216182307086103,6.682578782806374,201,0,2.7216182307086103,23.27608082679782,0.042962559180010115,50,56.682578782806374,240
1,360,40.10169757360714,2.1807749927047744,33.92044733186195,202,0,2.1807749927047744,1.182227851574913,0.8458606339445,50,83.92044733186195,DC_Charging
1,360,43.8779152504976,2.5855605653338944,35.8034461930922,206,0,2.5855605653338944,1.22552211912392,0.8159787444023145,50,85.8034461930922,DC_Charging
1,240,52.68034380196176,1.2144999811581274,9.800612331247663,214,0,1.2144999811581274,5.37520942788432,0.18603926291921236,50,59.80061233124766,240
1,120,677.4129072174871,16.12629702485031,6.928626476473482,218,0,16.12629702485031,97.77015827273681,0.010228069767570886,50,56.92862647647348,120
