event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km,soc,end_soc
0,0,42.771643216094496,23.97494053263861,-3.5298951593927512,1,-3.5298951593927512,3.5298951593927512,33.63201232860341,6.791969577012317,0.1472326971817628,100,96.47010484060725
0,0,33.842370295748886,19.75623855703431,-2.437065031132846,3,-2.437065031132846,2.437065031132846,35.026338375919245,8.106570118012327,0.12335673231001336,100,97.56293496886715
0,0,52.87747137888915,32.86034731085379,-4.9261652358326415,4,-4.9261652358326415,4.9261652358326415,37.28659459760739,6.670573506513651,0.1499121475872389,100,95.07383476416736
0,0,24.917296351264564,12.293720823005222,-1.2282430123594423,5,-1.2282430123594423,1.2282430123594423,29.60286055846017,10.009192561485946,0.09990815881071848,100,98.77175698764056
0,0,112.84807927733128,78.30595188609554,-16.051748490146835,6,-16.051748490146835,16.051748490146835,41.63435605863724,4.878344059163565,0.2049875916647541,100,83.94825150985316
0,0,31.47775858800133,19.634504753234413,-2.139766075002669,7,-2.139766075002669,2.139766075002669,37.42548192879021,9.176005257121354,0.10897988525278096,100,97.86023392499733
0,0,45.104321381499446,14.805795343316747,-1.4629829538860406,8,-1.4629829538860406,1.4629829538860406,19.695401535591678,10.120278779728043,0.0988115072485061,100,98.53701704611396
0,0,67.17472312939718,35.02382099623223,-6.664486487754076,9,-6.664486487754076,6.664486487754076,31.283035669920025,5.255291770879592,0.19028439211332834,100,93.33551351224592
0,0,104.403843221887,59.23316172493375,-14.43701730534287,17,-14.43701730534287,14.43701730534287,34.040793842644426,4.10286698922309,0.24373200560161415,100,85.56298269465714
0,0,25.12397825286407,15.514146717176535,-2.2234334487197884,18,-2.2234334487197884,2.2234334487197884,37.050215282863405,6.977562888652814,0.14331651551664826,100,97.77656655128021
0,0,42.26269204383609,28.691704885704524,-4.7724239385967735,23,-4.7724239385967735,4.7724239385967735,40.73337995972143,6.0119774049538215,0.1663346238088001,100,95.22757606140323
0,0,182.5482620987385,109.61252863250762,-19.29240203713094,29,-19.29240203713094,19.29240203713094,36.02746825600103,5.6816423595953935,0.17600544643771152,100,80.70759796286906
0,0,69.39301780962812,39.459895707390615,-5.833091922053512,32,-5.833091922053512,5.833091922053512,34.118616212061305,6.764833511058222,0.14782329799622373,100,94.16690807794649
0,0,48.12757297104026,31.956452050779955,-3.303973266111228,33,-3.303973266111228,3.303973266111228,39.83968034707556,9.67212791294545,0.10338986508455618,100,96.69602673388877
0,0,80.40994652022965,52.89053834976309,-9.600184614621853,34,-9.600184614621853,9.600184614621853,39.46566859346696,5.509325129977871,0.18151043483687387,100,90.39981538537815
0,0,103.7255284540747,75.05874782363932,-15.867976700941348,36,-15.867976700941348,15.867976700941348,43.41770957004409,4.730202800158294,0.21140742632991033,100,84.13202329905866
0,0,280.9387527250512,157.2505673828034,-29.25377810033659,39,-29.25377810033659,29.25377810033659,33.58395362494569,5.3753934566487365,0.18603289378996365,100,70.74622189966341
