vin,event,charge_mode,duration_minutes,km_driven,charge
-2.47174e+18,trip,120,698.3011281248029,88.41735554496131,-71.76758815517928
-2.47174e+18,trip,0,226.56814832643047,33.80175201231327,-14.894390066442972
-2.47174e+18,trip,0,59.16912194641164,41.206462884507374,-10.488946454528644
-2.47174e+18,trip,0,26.850702285264177,10.21045554967032,-8.953748402692327
-2.47174e+18,trip,0,25.628644043015363,15.634043369850875,-2.4823376735392912
-2.47174e+18,trip,0,16.56831490891168,10.622224656414092,-0.8740389176959553
-2.47174e+18,trip,0,21.67685438988646,13.562676608656242,-4.113668272107688
-2.47174e+18,charge,120,154.4836752343951,0.0,3.1800067206678198
-2.47174e+18,trip,0,29.278940243267087,5.031439529723502,-5.189436850930264
-2.47174e+18,trip,0,25.230364564221716,18.06912660587593,-3.847969403881223
-2.47174e+18,trip,0,27.439851322670066,17.167074132360554,-4.378975782196747
-2.47174e+18,trip,0,52.91763006046267,32.2829267672875,-6.945115252584316
-2.47174e+18,trip,0,296.23367305110526,81.60694615558691,-14.785450949171768
-2.47174e+18,trip,0,173.37486028059442,109.37613349319794,-19.21313536076748
-2.47174e+18,trip,0,21.26937540355784,14.749191646406016,-3.722901335287361
-2.47174e+18,trip,0,17.682187016086477,11.231167698338377,-2.2078540641432767
-2.47174e+18,trip,0,26.057709883355898,17.72028344732812,-8.006191247716217
-2.47174e+18,trip,0,32.51084637061544,23.48524254645955,-6.409633235995216
-2.47174e+18,trip,0,26.010828060484343,16.57426885697593,-5.836672432672373
-2.47174e+18,trip,0,131.74299266111672,98.7204202767727,-20.86775176851183
-2.47174e+18,trip,0,29.80097185039986,19.431668616847134,-6.465938847169099
-2.47174e+18,trip,0,169.74803348745527,93.74786080663716,-16.210252699182682
-2.47174e+18,trip,120,31.318782126254927,25.504289948606047,-73.93443824079675
-2.47174e+18,trip,0,15.43507677208593,10.965436608636084,-7.506797447457743
-2.47174e+18,trip,0,17.63821175225025,14.298859976753317,-7.553344085502985
-2.47174e+18,trip,120,40.9912700971865,31.571134961641963,-74.26736607485856
-2.47174e+18,trip,120,40.112831110304136,43.791900879175685,-74.28593343587929
-2.47174e+18,trip,0,126.76686064051034,82.0752900776478,-28.02159116808287
-2.47174e+18,trip,0,18.56009285804775,9.91533779067932,-3.5245160666955826
-2.47174e+18,trip,0,27.111549872415804,18.237079412609184,-5.3434112976948
-2.47174e+18,trip,0,30.389299109254967,20.526993897117656,-6.048588700695916
-2.47174e+18,trip,0,31.35199889326968,20.970079808918555,-5.654844944000615
-2.47174e+18,trip,0,30.293384499519863,16.6979356142607,-2.654335411546924
-2.47174e+18,trip,0,43.3310666665034,28.095726861596926,-4.783356986137633
-2.47174e+18,trip,0,108.35820483965246,80.17919795938238,-18.941012390349258
-2.47174e+18,trip,0,114.96539998636904,79.219438652966,-20.97477572894038
-2.47174e+18,trip,0,34.59175879683494,24.12257760376561,-6.471122260797571
-2.47174e+18,trip,0,38.47519743264916,20.77029244173044,-8.234527903973273
-2.47174e+18,trip,0,19.28597702183672,13.679008850021024,-3.974852708091163
-2.47174e+18,trip,0,98.35522952429017,71.67256271499127,-16.757038304527853
-2.47174e+18,charge,360,80.14957324821472,0.0,31.26050264664454
-2.47174e+18,trip,0,15.819588242900087,9.395549410528098,-1.4897868229142546
-2.47174e+18,trip,0,101.46903853632448,68.44130692764345,-73.19720056580549
-2.47174e+18,trip,0,318.43215091649523,163.24243014338188,-74.42436107329793
-2.47174e+18,trip,0,33.12725749779673,22.786736273876915,-2.7988298319403526
-2.47174e+18,trip,0,81.93124797610248,58.8009634694966,-14.422724406558494
-2.47174e+18,trip,0,36.93113252707649,23.838949083600475,-5.838054676306626
-2.47174e+18,trip,0,18.84821908085163,10.6521889575751,-2.177144940509848
-2.47174e+18,trip,0,82.17973763166937,34.961112716632044,-74.17667751107331
-2.47174e+18,trip,0,21.42061574865613,15.377381804972806,-3.392028847028669
-2.47174e+18,trip,0,14.125575409055084,9.162377034408378,-1.843541272058161
-2.47174e+18,trip,0,14.879151855417843,12.03821029529708,-2.9795373701976047
-2.47174e+18,trip,0,67.23894319278878,50.71916660517461,-14.056059302264464
-2.47174e+18,trip,0,46.38685480367688,34.224795507003584,-7.129349177462714
-2.47174e+18,trip,0,18.724461437220224,12.212655120731696,-2.4376145978789907
-2.47174e+18,trip,0,28.7238168824114,16.09639400902209,-1.721587415025823
-2.47174e+18,trip,0,28.85835508403343,17.70912388132693,-3.6837571947774
-2.47174e+18,trip,0,24.35066992912864,16.67634627081893,-4.526584414151685
-2.47174e+18,trip,0,143.06012240776946,110.07474683900568,-23.14216289115068
-2.47174e+18,trip,0,31.57709635581599,25.1564146756589,-10.88856891005399
-2.47174e+18,trip,240,41.7445560714888,10.020445658564553,-72.53374092542741
-2.47174e+18,charge,120,346.0699718173819,0.0,6.741265849880236
-2.47174e+18,trip,0,71.50954431657652,48.55600005088925,-10.796108468398453
-2.47174e+18,trip,0,60.79339023242407,31.328501398111435,-6.383720331237285
-2.47174e+18,trip,0,31.057445516520502,20.955322019010403,-9.589742846444976
-2.47174e+18,trip,0,151.07754837741865,100.68261038752794,-19.88995178895963
-2.47174e+18,trip,0,120.65648302302046,87.59053046523455,-18.11526753733451
-2.47174e+18,trip,0,96.22881225984013,71.12661324645777,-15.90423977941846
-2.47174e+18,trip,0,17.91827094086879,11.282168366087795,-2.815508350009168
-2.47174e+18,trip,0,15.988815794577542,9.487696487171322,-0.4121780281689524
-2.47174e+18,trip,0,31.899461513138515,17.06990377171566,-1.2545389484859015
-2.47174e+18,trip,0,27.00536946530355,21.86809449476073,-3.1225829328057277
-2.47174e+18,trip,0,112.03274994166004,82.25982796340719,-15.279095115517867
-2.47174e+18,trip,0,130.25751119021817,112.43154123231892,-28.16160162343384
