event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km,soc,end_soc
0,0,127.94538377179676,23.68225840026528,-6.244393036925075,0,-6.244393036925075,6.244393036925075,11.105797349830892,3.792563706388208,0.2636738832667719,100,93.75560696307492
0,0,59.4459402622938,14.730749441419224,-3.230670174241226,2,-3.230670174241226,3.230670174241226,14.868045867982861,4.559657484960987,0.21931471898893212,100,96.76932982575877
0,0,64.2270895203217,30.170926554181435,-8.997139564040637,3,-8.997139564040637,8.997139564040637,28.185234715923322,3.353390968254759,0.29820561022159625,100,91.00286043595936
0,0,86.10574549283977,77.46155917953133,-25.71731249226226,4,-25.71731249226226,25.71731249226226,53.97657873083933,3.0120394268583746,0.3320009662167745,100,74.28268750773773
0,0,71.03958777333456,54.909832623952,-17.82850251734417,7,-17.82850251734417,17.82850251734417,46.37681693690484,3.0798903368655814,0.3246868851238725,100,82.17149748265584
0,0,45.47247966867605,8.679211072061484,-1.6352226478688436,8,-1.6352226478688436,1.6352226478688436,11.452040181622472,5.307663200098742,0.18840683033192393,100,98.36477735213116
0,0,79.92767349089694,72.96447519705862,-22.36844026370684,9,-22.36844026370684,22.36844026370684,54.77287553380517,3.2619384425942592,0.306566177626788,100,77.63155973629316
0,0,48.43409079250728,12.924309877030982,-5.113356349325727,11,-5.113356349325727,5.113356349325727,16.01059460254846,2.5275590031458,0.3956386374187111,100,94.88664365067427
0,0,78.98925497398375,70.17619328576993,-23.238927918456312,13,-23.238927918456312,23.238927918456312,53.305624904716574,3.0197689640422753,0.3311511615317073,100,76.76107208154369
0,0,64.31335690595571,39.88489961849827,-12.675851081989189,14,-12.675851081989189,12.675851081989189,37.20990618806098,3.146526364227311,0.3178107806020462,100,87.3241489180108
0,0,42.01967678140145,3.061974452688684,0.4462553143673773,15,0.4462553143673773,-0.4462553143673773,4.372200864777657,-6.861485687917051,-0.1457410312406512,100,100.44625531436738
