event,charge_mode,duration_b_e,duration_minutes,km_driven,charge
0,0,75.08408885359495,114.64821920379643,74.88041454950337,-13.805860714310136
0,0,116.67607407943615,112.535251898804,82.70673469871461,-15.460914277420748
0,0,140.49884729768564,162.79976531197818,114.41333137870207,-21.32465406717015
0,0,124.87447982211415,74.03577614950679,55.005910797619414,-10.985276003838884
0,0,141.6912608661878,120.1078143925715,87.1479235652302,-17.073801082917548
0,0,139.74140220071422,154.1028112102135,106.41028405373152,-20.966473940365944
0,0,134.8757548847152,149.5953760818924,89.80692931869794,-19.375598948406278
0,0,125.6754217662401,173.62059229001773,119.8197402861146,-23.374858610916966
0,0,111.9904137171743,205.97984165996698,142.59919698954232,-25.837896029018978
0,0,83.98444371584264,263.1098865105879,150.64606544074707,-24.290286928165422
0,0,77.93988185287344,174.56591338803563,111.28496732525136,-19.754916578015113
0,0,114.28974705115252,131.16310747632247,96.25999027241947,-18.07111484534257
0,0,127.33430152317487,199.93212511658217,138.08860776685722,-24.9188705476139
0,0,139.13694601441603,157.41251605056445,112.74709166214888,-21.88402558367907
0,0,140.79432588006966,94.56251009287654,69.55245086806565,-14.371922789615006
0,0,135.42321520232872,81.59779340442125,60.17604854524607,-11.936159702982984
0,0,138.73497515107374,115.55353604842485,83.518913288333,-16.70803943304712
0,0,130.20959310910803,146.8959714248686,105.94376037649748,-20.703901773854327
0,0,114.05576401129656,195.3035741696352,136.48075113515307,-24.822317499053305
0,0,85.00137000445102,260.5664690268909,152.5860970293376,-24.395857867424226
0,0,78.97330694557422,209.78470208813536,132.94609491130876,-22.70857138197495
0,0,118.55243807213628,128.8798941290102,95.75547250657034,-17.98855909527108
0,0,143.308143667251,155.2482418198554,111.40535144287159,-20.949441534619687
0,0,114.77421193495866,54.264420314646955,39.68486218877811,-7.689707416084033
0,0,144.12108474162414,100.86570968244831,74.00396384765492,-14.257575435955545
0,0,143.19265203860232,119.22490434207502,84.98237322282793,-17.134303385607495
0,0,134.48728304290125,110.57985281759399,78.88642401657744,-16.423363858540668
0,0,136.34264855766378,156.44036857086184,110.92457012039932,-21.549331108503957
0,0,120.85627107995788,135.437091312713,100.15876308683015,-19.724328192530457
0,0,90.5734661138631,238.047648278017,141.6576852148577,-23.180678360610123
0,0,66.95917778369221,201.68823830314975,124.19070602325719,-21.202387956304776
