vin,event,charge_mode,duration_minutes,km_driven,charge
-1.12313e+18,charge,240,55.79840862334738,0.0,28.420996105171625
-1.12313e+18,trip,0,48.79410581322223,12.514736076929012,-4.956790712832145
-1.12313e+18,trip,0,50.26021383365472,27.4473779805308,-9.90707350120138
-1.12313e+18,trip,0,54.66671980591426,43.933381499948936,-13.764464771610696
-1.12313e+18,trip,0,42.25505256667631,16.053167951955352,-5.878463471864293
-1.12313e+18,trip,0,73.8786598313844,91.96251735634364,-31.633352236973813
-1.12313e+18,trip,0,59.39331934473378,12.54189873499104,-5.440929493964944
-1.12313e+18,trip,0,116.77531787492588,35.0831531977885,-11.509525911463498
-1.12313e+18,trip,0,106.99642477830362,22.711863453224268,-6.5550661189927695
-1.12313e+18,trip,0,62.87577619005409,16.537133833326795,-4.532747978065174
-1.12313e+18,trip,0,62.891848321747865,43.53248757688591,-12.440445693368602
-1.12313e+18,charge,360,42.16517916056927,0.0,45.86239840824966
-1.12313e+18,trip,0,41.412231876641314,10.221354876728252,-3.0597778937949585
-1.12313e+18,trip,0,38.74674832081672,5.760182839896709,-1.3574950855073382
-1.12313e+18,trip,0,64.68736211934512,49.36400877189272,-14.8152021562246
-1.12313e+18,trip,0,80.79821569120139,52.065580900663925,-15.252856162977436
-1.12313e+18,trip,0,52.70771728031857,24.201616538105164,-7.69203223195457
-1.12313e+18,trip,0,64.15218346916089,66.76137268403936,-20.794031394774343
-1.12313e+18,charge,360,44.69118738661121,0.0,47.067372869599424
-1.12313e+18,trip,0,76.9354932309222,92.9297372161102,-28.46235796813784
-1.12313e+18,trip,0,70.34327214763431,80.28025358596902,-25.959405888599363
-1.12313e+18,trip,0,57.67574517669327,32.30452469085889,-9.449014589355087
-1.12313e+18,trip,0,61.87607355573869,16.072302124201773,-4.68784926254618
-1.12313e+18,trip,0,216.5329464207764,118.84252146064736,-36.123521219525
-1.12313e+18,charge,360,152.19244044662832,0.0,57.22340785810803
-1.12313e+18,trip,0,102.98739779072308,99.24900093777792,-32.20424307225574
-1.12313e+18,trip,0,81.89473031297891,88.95168745562316,-29.173792988549387
-1.12313e+18,charge,240,43.24475022608977,0.0,21.345256782647084
-1.12313e+18,charge,360,76.17593187102044,0.0,2.253232089823939
-1.12313e+18,trip,0,47.6313629246376,6.085104257082794,-1.807003141830947
-1.12313e+18,charge,360,73.10525777005125,0.0,56.2707532514128
-1.12313e+18,trip,0,192.11501760899,92.1621420699375,-25.17029779651675
-1.12313e+18,charge,240,112.48535673421348,0.0,21.195057476542644
-1.12313e+18,charge,360,71.9257864467545,0.0,51.465950234628735
-1.12313e+18,trip,0,81.92615993530204,71.22902659747042,-21.963381292408
-1.12313e+18,charge,360,45.87583256536927,0.0,33.75080532712511
-1.12313e+18,trip,0,41.54651876645113,8.063420336804814,-2.8409220834936946
