event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km,soc,end_soc
0,0,48.79410581322223,12.514736076929012,-4.956790712832145,2,-4.956790712832145,4.956790712832145,15.38882928790686,2.524765882192857,0.39607632812728805,100,95.04320928716785
0,0,50.26021383365472,27.4473779805308,-9.90707350120138,3,-9.90707350120138,9.90707350120138,32.766328537366995,2.770482925881432,0.3609479021358159,100,90.09292649879862
0,0,54.66671980591426,43.933381499948936,-13.764464771610696,4,-13.764464771610696,13.764464771610696,48.219518188683296,3.1917973004342195,0.313303103509724,100,86.23553522838931
0,0,42.25505256667631,16.053167951955352,-5.878463471864293,5,-5.878463471864293,5.878463471864293,22.794672319894914,2.730844212741915,0.36618712826388067,100,94.1215365281357
0,0,73.8786598313844,91.96251735634364,-31.633352236973813,6,-31.633352236973813,31.633352236973813,74.68666938428439,2.907137905190322,0.3439809299086322,100,68.36664776302618
0,0,59.39331934473378,12.54189873499104,-5.440929493964944,8,-5.440929493964944,5.440929493964944,12.67000956339352,2.3051022346278263,0.43382023798239755,100,94.55907050603506
0,0,116.77531787492588,35.0831531977885,-11.509525911463498,9,-11.509525911463498,11.509525911463498,18.02597698018594,3.0481840405646636,0.3280641807358699,100,88.4904740885365
0,0,106.99642477830362,22.711863453224268,-6.5550661189927695,10,-6.5550661189927695,6.5550661189927695,12.736049919583689,3.464780223561513,0.2886185949687975,100,93.44493388100723
0,0,62.87577619005409,16.537133833326795,-4.532747978065174,11,-4.532747978065174,4.532747978065174,15.780767890648509,3.6483682554938235,0.27409513787271056,100,95.46725202193483
0,0,62.891848321747865,43.53248757688591,-12.440445693368602,12,-12.440445693368602,12.440445693368602,41.53080763743348,3.4992707375500998,0.28577382974948584,100,87.5595543066314
0,0,41.412231876641314,10.221354876728252,-3.0597778937949585,14,-3.0597778937949585,3.0597778937949585,14.809182331214034,3.340554521116233,0.2993514979859853,100,96.94022210620504
0,0,38.74674832081672,5.760182839896709,-1.3574950855073382,16,-1.3574950855073382,1.3574950855073382,8.919741278215152,4.2432439729562255,0.23566874928082676,100,98.64250491449266
0,0,64.68736211934512,49.36400877189272,-14.8152021562246,17,-14.8152021562246,14.8152021562246,45.78700428144075,3.3319834755783235,0.30012153641501255,100,85.1847978437754
0,0,80.79821569120139,52.065580900663925,-15.252856162977436,18,-15.252856162977436,15.252856162977436,38.663413880066905,3.413497140754552,0.29295469097095844,100,84.74714383702256
0,0,52.70771728031857,24.201616538105164,-7.69203223195457,22,-7.69203223195457,7.69203223195457,27.54998826004049,3.1463228192890003,0.31783134072236685,100,92.30796776804543
0,0,64.15218346916089,66.76137268403936,-20.794031394774343,23,-20.794031394774343,20.794031394774343,62.440312151931124,3.2106026684569144,0.31146800251076284,100,79.20596860522565
0,0,76.9354932309222,92.9297372161102,-28.46235796813784,25,-28.46235796813784,28.46235796813784,72.47349693633434,3.2650048643243226,0.3062782573241113,100,71.53764203186216
0,0,70.34327214763431,80.28025358596902,-25.959405888599363,26,-25.959405888599363,25.959405888599363,68.4758480533683,3.092530465854222,0.32335978935094467,100,74.04059411140064
0,0,57.67574517669327,32.30452469085889,-9.449014589355087,27,-9.449014589355087,9.449014589355087,33.60635351157609,3.4188247235062987,0.29249817726087285,100,90.55098541064491
0,0,61.87607355573869,16.072302124201773,-4.68784926254618,28,-4.68784926254618,4.68784926254618,15.584992260108736,3.4285023310395837,0.2916725448737793,100,95.31215073745382
0,0,216.5329464207764,118.84252146064736,-36.123521219525,29,-36.123521219525,36.123521219525,32.930560478230596,3.28989305163341,0.30396124868056323,100,63.876478780475
0,0,102.98739779072308,99.24900093777792,-32.20424307225574,32,-32.20424307225574,32.20424307225574,57.822026616960365,3.0818610055543227,0.3244792669746421,100,67.79575692774426
0,0,81.89473031297891,88.95168745562316,-29.173792988549387,34,-29.173792988549387,29.173792988549387,65.17026464267568,3.0490271693686313,0.3279734631577823,100,70.8262070114506
0,0,47.6313629246376,6.085104257082794,-1.807003141830947,37,-1.807003141830947,1.807003141830947,7.665248966371993,3.367511719385866,0.2969551655138324,100,98.19299685816905
0,0,192.11501760899,92.1621420699375,-25.17029779651675,39,-25.17029779651675,25.17029779651675,28.783426683752843,3.6615435707197546,0.27310886261102957,100,74.82970220348325
